PopId;RefID;Year;TaxaClass;Family;Genus;Species;G_s;Common;Continent;Country;Location;n;FST;GlobalFST;PopsCombo;GroupedCoord;N.Population;Ho;He;MNA;AR;Lat;Long;Msats;Lat_extent;Lat_max_DD;Lat_min_DD;Sum_areaM;Sum_areaKM;;;;;;;;;;;;;;
7548;R897;2006;Mammalia;Dipodidae;Zapus;hudsonius;Zapus_hudsonius;Meadow jumping mouse;NAm;USA;preblei N Wyoming;58;0.207;Population;1;;6;0.511;0.614;5.4;NA;40.14;-105.74;21;33;65;32;8.73768E+12;8737681634;;;;;;;;;;;;;;
7549;R897;2006;Mammalia;Dipodidae;Zapus;hudsonius;Zapus_hudsonius;Meadow jumping mouse;NAm;USA;preblei S Colorado;112;0.207;Population;1;;6;0.553;0.583;5.7;NA;38.355;-105.489;21;33;65;32;8.73768E+12;8737681634;;;;;;;;;;;;;;
7550;R897;2006;Mammalia;Dipodidae;Zapus;hudsonius;Zapus_hudsonius;Meadow jumping mouse;NAm;USA;intermedius SD+MN;49;0.179;Population;2;Middle;6;0.649;0.703;9.4;NA;45.48;-96.621;21;33;65;32;8.73768E+12;8737681634;;;;;;;;;;;;;;
7551;R897;2006;Mammalia;Dipodidae;Zapus;hudsonius;Zapus_hudsonius;Meadow jumping mouse;NAm;USA;pallidus SD+NE;48;0.184;Population;2;Middle;6;0.752;0.79;9.4;NA;41.573;-100.757;21;33;65;32;8.73768E+12;8737681634;;;;;;;;;;;;;;
7552;R897;2006;Mammalia;Dipodidae;Zapus;hudsonius;Zapus_hudsonius;Meadow jumping mouse;NAm;USA;luteus SD+NE+NM;20;0.271;Population;1;;6;0.576;0.623;4.6;NA;36.076;-107.19;21;33;65;32;8.73768E+12;8737681634;;;;;;;;;;;;;;
7553;R897;2006;Mammalia;Dipodidae;Zapus;hudsonius;Zapus_hudsonius;Meadow jumping mouse;NAm;USA;campestris WY+SD;61;0.174;Population;2;Middle;6;0.637;0.67;7.2;NA;44.147;-104.042;21;33;65;32;8.73768E+12;8737681634;;;;;;;;;;;;;;
7554;R898;2012;Mammalia;Echimyidae;Clyomys;laticeps;Clyomys_laticeps;Broad-headed spiny rat;SAm;BRA;Cerrado;40;NA;NA;1;;1;0.76;0.789;16.7;NA;-23.724461;-49.223057;10;14;-12;-26;1.69951E+12;1699509483;;;;;;;;;;;;;;
7555;R899;2015;Mammalia;Felidae;Leopardus;pardalis;Leopardus_pardalis;Ocelot;SAm;BRA;Morro do Diabo + Iguacu Region;32;0.027;Population;2;Middle;1;0.68;0.705;6.05;5.75;-22.534479;-52.291052;12;62;32;-30;1.45459E+13;14545925979;;;;;;;;;;;;;;
7556;R900;2014;Mammalia;Felidae;Leopardus;pardalis;Leopardus_pardalis;Ocelot;NAm;USA;Cameron;26;0.2927;Population;1;;1;0.42;0.389;2.5;1.82;26.31143;-97.500201;11;62;32;-30;1.45459E+13;14545925979;;;;;;;;;;;;;;
7557;R901;2016;Mammalia;Felidae;Leopardus;pardalis;Leopardus_pardalis;Ocelot;NAm;USA;Laguna Atacosa NWR;42;0.2695;Population;1;;7;0.381;0.362;2.7;2.4;26.280728;-97.407268;10;62;32;-30;1.45459E+13;14545925979;;;;;;;;;;;;;;
7558;R901;2016;Mammalia;Felidae;Leopardus;pardalis;Leopardus_pardalis;Ocelot;NAm;MEX;Mexico; Los Ebanos;12;0.2235;Population;1;;7;0.61;0.586;4;3.7;23.522559;-97.775897;10;62;32;-30;1.45459E+13;14545925979;;;;;;;;;;;;;
7559;R901;2016;Mammalia;Felidae;Leopardus;pardalis;Leopardus_pardalis;Ocelot;NAm;USA;Willacy;28;0.148;Population;1;;7;0.6;0.577;3.4;3.1;26.599631;-97.728424;10;62;32;-30;1.45459E+13;14545925979;;;;;;;;;;;;;;
7560;R902;2011;Mammalia;Felidae;Leopardus;pardalis;Leopardus_pardalis;Ocelot;NAm;MEX;Ebanos;12;0.193;Population;1;;1;0.607;0.637;4.64;NA;23.538034;-98.539827;25;62;32;-30;1.45459E+13;14545925979;;;;;;;;;;;;;;
7561;R903;1999;Mammalia;Felidae;Leopardus;geoffroyi;Leopardus_geoffroyi;Geoffroy's cat;SAm;ARG;Argentina + Uruguay;38;0.24;Population;2;Middle;1;0.748;NA;8.35;NA;-38.024881;-64.46894;20;37;-16;-53;3.52975E+12;3529753385;;;;;;;;;;;;;;
7562;R904 & R110;2014;Mammalia;Felidae;Leopardus;guigna;Leopardus_guigna;Kodkod;SAm;CHL;Argentinian + San Rafael Lake;19;0.1591;Population;5;Middle;5;0.435;NA;3.045;3;-44.7357865;-72.465123;15;16;-32;-48;17065712198;17065712.2;;;;;;;;;;;;;;
7563;R904 & R110;2014;Mammalia;Felidae;Leopardus;guigna;Leopardus_guigna;Kodkod;SAm;CHL;Central;17;0.0804;Population;1;;5;0.52;NA;4.08;3.99;-37.166397;-72.617687;15;16;-32;-48;17065712198;17065712.2;;;;;;;;;;;;;;
7564;R904 & R110;2014;Mammalia;Felidae;Leopardus;guigna;Leopardus_guigna;Kodkod;SAm;CHL;Chiloe Island;38;0.1292;Population;1;;5;0.49;0.56;4.538;3.093;-42.532406;-73.940177;15;16;-32;-48;17065712198;17065712.2;;;;;;;;;;;;;;
7565;R904 & R110;2014;Mammalia;Felidae;Leopardus;guigna;Leopardus_guigna;Kodkod;SAm;CHL;Lake District;12;0.098;Population;1;;5;0.51;NA;4.08;4.08;-39.578597;-72.375842;15;16;-32;-48;17065712198;17065712.2;;;;;;;;;;;;;;
7566;R904 & R110;2014;Mammalia;Felidae;Leopardus;guigna;Leopardus_guigna;Kodkod;SAm;CHL;Northern;16;0.1856;Population;1;;5;0.58;NA;4.31;3.99;-33.644143;-70.843959;15;16;-32;-48;17065712198;17065712.2;;;;;;;;;;;;;;
7567;R905;2011;Mammalia;Felidae;Leopardus;pardalis;Leopardus_pardalis;Ocelot;CAm;BLZ;North Belize;15;0.049;Population;1;;11;0.61;0.61;5;4.1;18.242986;-88.160212;14;62;32;-30;1.45459E+13;14545925979;;;;;;;;;;;;;;
7568;R905;2011;Mammalia;Felidae;Leopardus;pardalis;Leopardus_pardalis;Ocelot;CAm;BLZ;South Belize;15;0.049;Population;1;;11;0.61;0.66;5.21;4.21;17.166793;-88.416437;14;62;32;-30;1.45459E+13;14545925979;;;;;;;;;;;;;;
7569;R906;2016;Mammalia;Felidae;Leopardus;pardalis;Leopardus_pardalis;Ocelot;CAm;BLZ;North;15;0.049;Population;1;;6;0.61;0.61;5;4.1;18.243577;-88.256033;14;62;32;-30;1.45459E+13;14545925979;;;;;;;;;;;;;;
7570;R906;2016;Mammalia;Felidae;Leopardus;pardalis;Leopardus_pardalis;Ocelot;CAm;BLZ;South;15;0.049;Population;1;;6;0.61;0.66;5.21;4.21;16.004336;-88.999027;14;62;32;-30;1.45459E+13;14545925979;;;;;;;;;;;;;;
7571;R907;2015;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;East KY;15;0.037;Population;1;;41;NA;0.8;NA;7.5;37.828424;-83.130708;12;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7572;R907;2015;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;East OH;57;0.0455;Population;1;;41;0.73;0.73;9.75;6.4;39.901043;-81.514772;12;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7573;R907;2015;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;East PA;18;0.0735;Population;1;;41;0.76;0.74;NA;6;41.467199;-76.081255;12;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7574;R907;2015;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;Rob and Bessie Welder Wildlife Refuge ;22;NA;NA;1;;41;0.78;0.77;7;NA;28.109096;-97.414195;12;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7575;R907;2015;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;South OH;54;0.0275;Population;1;;41;0.77;0.8;NA;7.5;39.005954;-82.785427;12;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7576;R907;2015;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;West KY;14;0.0463;Population;1;;41;NA;0.8;NA;7.5;37.390824;-87.658577;12;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7577;R907;2015;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;West PA;11;0.0308;Population;1;;41;NA;0.8;NA;7.5;40.024458;-78.47025;12;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7578;R908;2006;Mammalia;Felidae;Lynx;canadensis;Lynx_canadensis;Lynx;NAm;CAN;North AB;272;NA;NA;1;;1;NA;0.716;8;NA;55.871979;-114.157361;19;25;71;37;37482947008;37482947.01;;;;;;;;;;;;;;
7579;R909;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;AR;4;NA;NA;1;;19;NA;NA;NA;NA;34.668839;-93.143482;10;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7580;R909;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;CA;1;NA;NA;1;;19;NA;NA;NA;NA;37.117352;-122.014329;10;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7581;R909;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;FL;10;0.0601;Population;1;;19;0.72;0.73;NA;4.61;29.094493;-81.644861;10;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7582;R909;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;IL;146;0.0564;Population;1;;19;0.74;0.75;NA;4.78;37.547202;-88.884671;10;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7583;R909;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;IN;31;0.0664;Population;1;;19;0.75;0.74;NA;4.65;38.670137;-86.916436;10;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7584;R909;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;KY;35;0.0724;Population;1;;19;0.75;0.76;NA;4.75;38.297814;-83.279769;10;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7585;R909;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;LA;22;0.0631;Population;1;;19;0.67;0.76;NA;4.89;31.386575;-92.397035;10;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7586;R909;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;LP (MI);24;0.1021;Population;1;;19;0.58;0.64;NA;3.65;45.019969;-84.52555;10;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7587;R909;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;ME;13;0.1004;Population;1;;19;0.53;0.61;NA;3.73;45.703028;-69.377208;10;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7588;R909;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;MN;20;0.0557;Population;1;;19;0.76;0.75;NA;4.64;46.670587;-93.870845;10;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7589;R909;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;MO;50;0.0665;Population;1;;19;0.76;0.76;NA;4.86;37.220591;-90.942608;10;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7590;R909;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;NB;9;0.0844;Population;1;;19;0.66;0.68;NA;4.04;46.505425;-66.009934;10;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7591;R909;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;ND;30;0.0841;Population;1;;19;0.7;0.77;NA;5.04;46.500018;-103.342019;10;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7592;R909;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;NS;37;0.1128;Population;1;;19;0.66;0.63;NA;3.79;45.171249;-62.644497;10;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7593;R909;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;NV;48;0.0876;Population;1;;19;0.75;0.76;NA;4.85;39.061763;-116.402569;10;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7594;R909;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;TX;22;0.0522;Population;1;;19;0.73;0.76;NA;4.66;31.938058;-100.602074;10;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7595;R909;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;UP (MI);30;0.0698;Population;1;;19;0.72;0.74;NA;4.59;45.821411;-87.575192;10;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7596;R909;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;WI;12;0.0528;Population;1;;19;0.79;0.74;NA;4.57;45.057556;-90.13693;10;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7597;R909;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;WY;43;0.0877;Population;1;;19;0.72;0.76;NA;5.03;42.872356;-109.046705;10;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7598;R901;2016;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;Aransas NWR;30;0.0444;Population;1;;7;0.756;0.729;6.7;5.6;28.30406;-96.808436;10;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7599;R901;2016;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;LANWR + Willacy + Brooks;28;0.0338;Population;3;Middle;7;0.73;0.709;5.033;5.5;26.599631;-97.728424;10;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7600;R901;2016;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;Lower Rio Grande VRS;16;0.071;Population;1;;7;0.753;0.687;5.6;5.1;26.058999;-98.195184;10;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7601;R901;2016;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;Welder WR;21;0.0304;Population;1;;7;0.744;0.752;6.3;5.7;28.12058;-97.440306;10;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7602;R910;2006;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;WV;25;0.0317;Population;1;;1;0.77;0.8;9.75;7.5;38.476355;-81.691123;12;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7603;R911;2015;Mammalia;Felidae;Lynx;canadensis;Lynx_canadensis;Lynx;NAm;CAN;Labrador;18;0.07;Population;1;;5;NA;0.746;NA;5.47;53.219667;-62.853049;14;25;71;37;37482947008;37482947.01;;;;;;;;;;;;;;
7604;R911;2015;Mammalia;Felidae;Lynx;canadensis;Lynx_canadensis;Lynx;NAm;CAN;Newbrunswick;15;0.084;Population;1;;5;NA;0.746;NA;4.32;47.55304;-68.020677;14;25;71;37;37482947008;37482947.01;;;;;;;;;;;;;;
7605;R911;2015;Mammalia;Felidae;Lynx;canadensis;Lynx_canadensis;Lynx;NAm;CAN;Newfoundland;29;0.198;Population;1;;5;NA;0.746;NA;3.35;48.553865;-56.315077;14;25;71;37;37482947008;37482947.01;;;;;;;;;;;;;;
7606;R911;2015;Mammalia;Felidae;Lynx;canadensis;Lynx_canadensis;Lynx;NAm;CAN;North Quebec;331;0.064;Population;1;;5;0.691;0.746;9.286;5.19;47.653515;-73.582812;14;25;71;37;37482947008;37482947.01;;;;;;;;;;;;;;
7607;R911;2015;Mammalia;Felidae;Lynx;canadensis;Lynx_canadensis;Lynx;NAm;CAN;South Quebec;165;0.082;Population;1;;5;NA;0.746;NA;4.33;47.193431;-69.871316;14;25;71;37;37482947008;37482947.01;;;;;;;;;;;;;;
7608;R912;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;Chino Puente Hills;12;0.079;Population;1;;4;NA;0.714;NA;5.8;33.918513;-117.786692;16;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7609;R912;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;North Irvine Ranch;44;0.056;Population;1;;4;0.678;0.714;7.412;5.8;33.818581;-117.742178;16;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7610;R912;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;San Joaquin Hills East;20;0.0843;Population;1;;4;NA;0.714;NA;4;33.631123;-117.791012;16;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7611;R912;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;San Joaquin Hills West;29;0.0507;Population;1;;4;NA;0.714;NA;4.8;33.587217;-117.807958;16;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7612;R913;2015;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;central NH;26;0.014;Population;1;;4;NA;0.74;NA;6.7;43.521512;-71.817976;7;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7613;R913;2015;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;eastern NH;31;0.021;Population;1;;4;NA;0.73;NA;6;43.387286;-71.411488;7;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7614;R913;2015;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;southwest NH;65;0.0143;Population;1;;4;NA;0.72;NA;7;43.08114;-72.072031;7;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7615;R913;2015;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;VT/MA;115;0.014;Population;1;;4;0.71;0.71;8.7;6.9;43.949461;-72.984093;7;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7616;R914;2007;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;Lower pen;137;0.06;Population;1;;2;0.61;NA;5;NA;44.661352;-84.284304;5;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7617;R914;2007;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;Upper pen;206;0.06;Population;1;;2;0.68;NA;6.4;NA;45.89138;-87.353702;5;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7618;R915;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;Central OR;418;0.0743;Population;1;;10;0.75;0.771;NA;6.14;39.113271;-98.335721;15;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7619;R915;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;Coastal Oregon;58;0.1221;Population;1;;10;0.692;0.722;NA;5.35;45.739612;-123.670849;15;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7620;R915;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;Lower Penn. of Michigan;22;0.1311;Population;1;;10;0.652;0.655;NA;4.3;44.72556;-84.991548;15;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7621;R915;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;Northern OR;126;0.0756;Population;1;;10;0.718;0.745;NA;5.52;46.205369;-91.056709;15;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7622;R915;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;Pennsylvania;50;0.0833;Population;1;;10;0.734;0.744;NA;5.58;41.707394;-77.604832;15;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7623;R915;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;Southeastern MI;356;0.0626;Population;1;;10;0.736;0.775;NA;6.49;37.595248;-86.209093;15;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7624;R915;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;Southern California;13;0.1598;Population;1;;10;0.677;0.656;NA;4.73;33.577879;-117.335975;15;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7625;R915;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;Southern Florida;25;0.1044;Population;1;;10;0.73;0.724;NA;5.52;25.943896;-81.416723;15;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7626;R915;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;Upper New England;71;0.1172;Population;1;;10;0.661;0.679;NA;4.86;43.285438;-72.072324;15;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7627;R915;2012;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;Western OR;541;0.0816;Population;1;;10;0.75;0.778;11.8;6.56;40.307476;-115.531432;15;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7628;R916;2013;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;District 1(W);25;0.0406;Population;1;;12;0.708;0.685;NA;4.07;45.440911;-123.438097;15;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7629;R916;2013;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;District 10(E);20;0.0177;Population;1;;12;0.692;0.734;NA;4.98;44.376281;-119.594384;15;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7630;R916;2013;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;District 11(E);30;0.0175;Population;1;;12;0.779;0.756;9.143;5.19;42.875126;-118.648687;15;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7631;R916;2013;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;District 12(E);25;0.0209;Population;1;;12;0.744;0.755;NA;5.05;45.38297;-117.646859;15;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7632;R916;2013;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;District 2(W);20;0.0407;Population;1;;12;0.687;0.696;NA;4.35;44.704863;-123.687104;15;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7633;R916;2013;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;District 3(W);19;0.0142;Population;1;;12;0.717;0.732;NA;4.75;44.956788;-122.492643;15;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7634;R916;2013;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;District 4(W);20;0.0133;Population;1;;12;0.65;0.692;NA;4.55;43.622485;-123.021701;15;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7635;R916;2013;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;District 5(W);20;0.0214;Population;1;;12;0.679;0.728;NA;4.71;42.711124;-124.095398;15;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7636;R916;2013;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;District 6(W);20;0.0136;Population;1;;12;0.747;0.761;NA;5.06;42.711124;-123.221705;15;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7637;R916;2013;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;District 7(E);20;0.0162;Population;1;;12;0.72;0.729;NA;4.89;44.610516;-121.173425;15;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7638;R916;2013;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;District 8(E);10;0.0169;Population;1;;12;0.743;0.782;NA;5.22;42.737195;-121.628904;15;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7639;R916;2013;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;District 9(E);20;0.0316;Population;1;;12;0.719;0.738;NA;5.13;45.656115;-119.390928;15;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7640;R917;2006;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;Jones Center (11;735 ha);64;0.0264;Population;1;;4;0.685;0.694;6.5;NA;31.245243;-84.38825;6;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;
7641;R917;2006;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;Pebble Hill (1;246 ha);5;0.0128;Population;1;;4;0.707;0.737;6.7;NA;30.782901;-84.061987;6;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;
7642;R917;2006;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;Pinebloom (8;000 ha);34;0.0082;Population;1;;4;0.692;0.756;4.3;NA;31.400523;-84.315694;6;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;
7643;R917;2006;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;Tall Timbers (1;568 ha);12;0.04;Population;1;;4;0.667;0.635;5.2;NA;30.655291;-84.208946;6;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;
7644;R778;2006;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;NE 101;26;0.039;Population;1;;5;NA;0.744;7.286;NA;34.177165;-118.816769;7;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7645;R778;2006;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;NW 101;56;0.041;Population;1;;5;NA;0.68;6.571;NA;34.160565;-118.728385;7;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7646;R778;2006;Mammalia;Felidae;Lynx;rufus;Lynx_rufus;Bobcat;NAm;USA;S 101;26;0.0515;Population;1;;5;NA;0.7;6;NA;34.1337;-118.747648;7;37;55;18;9.87766E+12;9877659302;;;;;;;;;;;;;;
7647;R918;2012;Mammalia;Felidae;Lynx;canadensis;Lynx_canadensis;Lynx;NAm;CAN;BC;30;0.003;Population;1;;5;0.71;0.7;6.47;NA;56.07;-124.822;17;25;71;37;37482947008;37482947.01;;;;;;;;;;;;;;
7648;R918;2012;Mammalia;Felidae;Lynx;canadensis;Lynx_canadensis;Lynx;NAm;CAN;East;51;0.007;Population;1;;5;0.7;0.71;7;NA;47.864672;-74.696837;17;25;71;37;37482947008;37482947.01;;;;;;;;;;;;;;
7649;R918;2012;Mammalia;Felidae;Lynx;canadensis;Lynx_canadensis;Lynx;NAm;CAN;North NWT;30;0.004;Population;1;;5;0.71;0.7;6.76;NA;64.487336;-120.154439;17;25;71;37;37482947008;37482947.01;;;;;;;;;;;;;;
