"ID","Study_ID","Species","GDp","GDp_norm","SampleSize","LATITUDE","LONGITUDE","altitude","Position","Marker","Loci","Kingdom","Genus","Family","Order","Class","Phylum","Temp_PC","Prec_PC","Hum_PC","LogRange","Current_Temp","MidHol_Temp","LGM_Temp","autocorr","Mating","Pollen","Seed","Lifeform","Log_longevity","Log_fecundity","Log_size","spp","spp_new"
5484,"S16","Crassostrea_gigas",0.933,0.556317229,49,36.89124088,126.85742,-0.814930029,"Core","CD",9,"Animalia","Crassostrea","Ostreidae","Ostreoida","Bivalvia","Molluscs",-0.031894286,-0.028655268,2.301985718,6.477,11.83,10.9,5,-82.25729,NA,NA,NA,NA,NA,NA,NA,"Crassostrea gigas","Magallana gigas"
5486,"S700","Crassostrea_plicatula",0.916,0.546180688,46,23.31671612,116.77844,-0.814930029,"Sub_edge","CD",7,"Animalia","Crassostrea","Ostreidae","Ostreoida","Bivalvia","Molluscs",1.166853048,0.031398577,1.040887402,5.699,21.47,20.6,16.7,-58.63767,NA,NA,NA,NA,NA,NA,NA,"Crassostrea plicatula","Cubitostrea plicata"
5487,"S700","Crassostrea_plicatula",0.954,0.568838838,45,25.26797038,118.95102,-0.814930029,"Core","CD",7,"Animalia","Crassostrea","Ostreidae","Ostreoida","Bivalvia","Molluscs",0.848723948,-0.236533964,0.465568826,5.699,20.29,19.7,15.1,-63.26902,NA,NA,NA,NA,NA,NA,NA,"Crassostrea plicatula","Cubitostrea plicata"
5488,"S700","Crassostrea_plicatula",0.95,0.56645377,47,25.67732406,119.49035,-0.812173232,"Core","CD",7,"Animalia","Crassostrea","Ostreidae","Ostreoida","Bivalvia","Molluscs",0.774954881,-0.014796689,0.497786667,5.699,20.18,18.9,14.5,-64.46925,NA,NA,NA,NA,NA,NA,NA,"Crassostrea plicatula","Cubitostrea plicata"
5489,"S700","Crassostrea_plicatula",0.938,0.559298564,46,27.68550766,120.69742,-0.814930029,"Core","CD",7,"Animalia","Crassostrea","Ostreidae","Ostreoida","Bivalvia","Molluscs",0.728849215,0.299331118,1.229591894,5.699,17.68,17.3,12.8,-66.94857,NA,NA,NA,NA,NA,NA,NA,"Crassostrea plicatula","Cubitostrea plicata"
5491,"S700","Crassostrea_plicatula",0.949,0.565857503,36,34.67767976,119.46185,-0.814930029,"Core","CD",7,"Animalia","Crassostrea","Ostreidae","Ostreoida","Bivalvia","Molluscs",-0.110273919,-0.421315027,1.662231463,5.699,13.58,12,8.2,-63.40311,NA,NA,NA,NA,NA,NA,NA,"Crassostrea plicatula","Cubitostrea plicata"
5492,"S700","Crassostrea_plicatula",0.946,0.564068701,46,36.84101447,121.74214,-0.814930029,"Core","CD",7,"Animalia","Crassostrea","Ostreidae","Ostreoida","Bivalvia","Molluscs",-0.225538086,-0.532183665,1.289425026,5.699,12.12,11.2,6.4,-69.26878,NA,NA,NA,NA,NA,NA,NA,"Crassostrea plicatula","Cubitostrea plicata"
5493,"S700","Crassostrea_plicatula",0.948,0.565261236,45,36.92956459,122.03374,-0.812173232,"Core","CD",7,"Animalia","Crassostrea","Ostreidae","Ostreoida","Bivalvia","Molluscs",-0.220927519,-0.495227452,1.137540922,5.699,11.82,11.2,6.5,-70.00861,NA,NA,NA,NA,NA,NA,NA,"Crassostrea plicatula","Cubitostrea plicata"
5494,"S700","Crassostrea_plicatula",0.947,0.564664968,46,37.53977595,122.07354,-0.812173232,"Core","CD",7,"Animalia","Crassostrea","Ostreidae","Ostreoida","Bivalvia","Molluscs",-0.267033186,-0.472129819,1.206579151,5.699,12.09,11.3,6.8,-70.21477,NA,NA,NA,NA,NA,NA,NA,"Crassostrea plicatula","Cubitostrea plicata"
5495,"S700","Crassostrea_plicatula",0.947,0.564664968,46,38.87445564,121.59701,-0.7487669,"Core","CD",7,"Animalia","Crassostrea","Ostreidae","Ostreoida","Bivalvia","Molluscs",-0.446845286,-0.652291355,1.528757553,5.699,11.32,10.2,6.2,-69.31695,NA,NA,NA,NA,NA,NA,NA,"Crassostrea plicatula","Cubitostrea plicata"
5496,"S294","Cumberlandia_monodonta",0.737,0.439448872,20,33.62745613,-92.8336,-0.761172487,"Edge","CD",16,"Animalia","Cumberlandia","Margaritiferidae","Unionoida","Bivalvia","Molluscs",0.373835581,0.257755379,0.147992973,5.146,16.97,16.3,5.8,-34.82069,NA,NA,NA,NA,NA,NA,NA,"Cumberlandia monodonta","Cumberlandia monodonta"
5497,"S294","Cumberlandia_monodonta",0.85,0.506827057,48,36.42753879,-83.35588,-0.335247347,"Sub_edge","CD",16,"Animalia","Cumberlandia","Margaritiferidae","Unionoida","Bivalvia","Molluscs",0.046485347,0.313189698,0.263056688,5.146,12.91,12.5,2.7,-14.76012,NA,NA,NA,NA,NA,NA,NA,"Cumberlandia monodonta","Cumberlandia monodonta"
5498,"S294","Cumberlandia_monodonta",0.841,0.501460653,40,38.27173577,-91.84115,-0.558547906,"Core","CD",16,"Animalia","Cumberlandia","Margaritiferidae","Unionoida","Bivalvia","Molluscs",-0.350023386,-0.218055858,0.829170166,5.146,12.88,12.3,-2.8,-33.39731,NA,NA,NA,NA,NA,NA,NA,"Cumberlandia monodonta","Cumberlandia monodonta"
5499,"S294","Cumberlandia_monodonta",0.854,0.509212126,34,38.40200654,-90.88628,-0.616440643,"Core","CD",16,"Animalia","Cumberlandia","Margaritiferidae","Unionoida","Bivalvia","Molluscs",-0.350023386,-0.176480119,0.718708999,5.146,12.79,12.3,-2.6,-31.32729,NA,NA,NA,NA,NA,NA,NA,"Cumberlandia monodonta","Cumberlandia monodonta"
5500,"S294","Cumberlandia_monodonta",0.842,0.50205692,50,45.3673979,-92.69217,-0.529601537,"Sub_edge","CD",16,"Animalia","Cumberlandia","Margaritiferidae","Unionoida","Bivalvia","Molluscs",-1.10615632,-0.453651713,1.593193234,5.146,6.48,5.6,-16.8,-37.89393,NA,NA,NA,NA,NA,NA,NA,"Cumberlandia monodonta","Cumberlandia monodonta"
5501,"S246","Cyprogenia_stegaria",0.775,0.462107023,25,35.29606073,-88.22991,-0.659170997,"Edge","CD",7,"Animalia","Cyprogenia","Unionidae","Unionoida","Bivalvia","Molluscs",0.286234814,0.35014591,0.217031202,5.301,15.24,15,4.2,-24.90958,NA,NA,NA,NA,NA,NA,NA,"Cyprogenia stegaria","Cyprogenia stegaria"
5502,"S246","Cyprogenia_stegaria",0.751,0.447796612,30,37.24140561,-86.92169,-0.649522207,"Core","CD",7,"Animalia","Cyprogenia","Unionidae","Unionoida","Bivalvia","Molluscs",0.014211381,0.327048277,0.106570035,5.301,13.76,13.3,0.6,-22.44059,NA,NA,NA,NA,NA,NA,NA,"Cyprogenia stegaria","Cyprogenia stegaria"
5503,"S246","Cyprogenia_stegaria",0.712,0.424542194,21,37.56263136,-85.52573,-0.59162947,"Core","CD",7,"Animalia","Cyprogenia","Unionidae","Unionoida","Bivalvia","Molluscs",0.037264214,0.396341176,0.166403167,5.301,13.4,13.1,0.3,-19.5361,NA,NA,NA,NA,NA,NA,NA,"Cyprogenia stegaria","Cyprogenia stegaria"
5504,"S246","Cyprogenia_stegaria",0.732,0.436467536,20,38.79087719,-84.38401,-0.555791109,"Core","CD",7,"Animalia","Cyprogenia","Unionidae","Unionoida","Bivalvia","Molluscs",-0.368465653,0.35014591,0.345902563,5.301,11.92,11.4,-5.8,-17.43613,NA,NA,NA,NA,NA,NA,NA,"Cyprogenia stegaria","Cyprogenia stegaria"
5514,"S706","Epioblasma_torulosa",0.7,0.417386988,22,41.41575834,-79.92595,-0.371085708,"Sub_edge","CD",15,"Animalia","Epioblasma","Unionidae","Unionoida","Bivalvia","Molluscs",-0.548277753,0.387102123,0.622055479,5,8.73,7.7,-11.9,-9.136538,NA,NA,NA,NA,NA,NA,NA,"Epioblasma torulosa","Epioblasma torulosa"
5515,"S706","Epioblasma_torulosa",0.72,0.429312331,19,41.47417587,-79.49855,-0.36970731,"Sub_edge","CD",15,"Animalia","Epioblasma","Unionidae","Unionoida","Bivalvia","Molluscs",-0.58055172,0.410199756,0.626658027,5,8.49,7.2,-12.4,-8.303333,NA,NA,NA,NA,NA,NA,NA,"Epioblasma torulosa","Epioblasma torulosa"
5516,"S706","Epioblasma_torulosa",0.7,0.417386988,18,41.61456598,-79.39914,-0.357301723,"Sub_edge","CD",15,"Animalia","Epioblasma","Unionidae","Unionoida","Bivalvia","Molluscs",-0.585162286,0.405580229,0.612850382,5,8.3,7.1,-12.7,-8.157677,NA,NA,NA,NA,NA,NA,NA,"Epioblasma torulosa","Epioblasma torulosa"
5517,"S706","Epioblasma_torulosa",0.71,0.42334966,22,42.65830113,-82.01332,-0.557169507,"Sub_edge","CD",15,"Animalia","Epioblasma","Unionidae","Unionoida","Bivalvia","Molluscs",-0.67737362,0.193082007,0.391928049,5,8.45,7.7,-15.3,-13.85995,NA,NA,NA,NA,NA,NA,NA,"Epioblasma torulosa","Epioblasma torulosa"
5518,"S707","Epioblasma_triquetra",0.77,0.459125687,19,35.88798585,-84.48352,-0.486871183,"Sub_edge","CD",15,"Animalia","Epioblasma","Unionidae","Unionoida","Bivalvia","Molluscs",0.097201581,0.562644132,-0.118954846,5.74,14.25,13.5,4,-17.0226,NA,NA,NA,NA,NA,NA,NA,"Epioblasma triquetra","Epioblasma triquetra"
5519,"S707","Epioblasma_triquetra",0.53,0.316021577,18,36.8844867,-90.25138,-0.668819787,"Core","CD",15,"Animalia","Epioblasma","Unionidae","Unionoida","Bivalvia","Molluscs",0.004990247,0.262374905,0.32288982,5.74,13.85,13.5,0.4,-29.58275,NA,NA,NA,NA,NA,NA,NA,"Epioblasma triquetra","Epioblasma triquetra"
5520,"S707","Epioblasma_triquetra",0.49,0.292170892,19,38.43857061,-91.00225,-0.587494275,"Core","CD",15,"Animalia","Epioblasma","Unionidae","Unionoida","Bivalvia","Molluscs",-0.340802253,-0.185719172,0.732516645,5.74,12.74,12.3,-2.7,-31.59156,NA,NA,NA,NA,NA,NA,NA,"Epioblasma triquetra","Epioblasma triquetra"
5521,"S707","Epioblasma_triquetra",0.69,0.411424317,20,41.41569925,-79.92595,-0.371085708,"Core","CD",15,"Animalia","Epioblasma","Unionidae","Unionoida","Bivalvia","Molluscs",-0.548277753,0.387102123,0.622055479,5.74,8.73,7.7,-11.9,-9.136516,NA,NA,NA,NA,NA,NA,NA,"Epioblasma triquetra","Epioblasma triquetra"
5522,"S707","Epioblasma_triquetra",0.58,0.345834933,20,42.47353521,-83.69879,-0.445519228,"Core","CD",15,"Animalia","Epioblasma","Unionidae","Unionoida","Bivalvia","Molluscs",-0.723479286,-0.065611481,0.557619798,5.74,8.57,7.8,-15.5,-17.26983,NA,NA,NA,NA,NA,NA,NA,"Epioblasma triquetra","Epioblasma triquetra"
5523,"S707","Epioblasma_triquetra",0.65,0.387573632,11,42.65823019,-82.01332,-0.557169507,"Core","CD",15,"Animalia","Epioblasma","Unionidae","Unionoida","Bivalvia","Molluscs",-0.67737362,0.193082007,0.391928049,5.74,8.45,7.7,-15.3,-13.85992,NA,NA,NA,NA,NA,NA,NA,"Epioblasma triquetra","Epioblasma triquetra"
5524,"S707","Epioblasma_triquetra",0.52,0.310058906,20,45.39580261,-92.66117,-0.529601537,"Sub_edge","CD",15,"Animalia","Epioblasma","Unionidae","Unionoida","Bivalvia","Molluscs",-1.124598587,-0.43055408,1.570180491,5.74,6.35,5.3,-17,-37.83942,NA,NA,NA,NA,NA,NA,NA,"Epioblasma triquetra","Epioblasma triquetra"
5525,"S14","Haliotis_discus",0.896,0.534255345,37,33.32807105,126.6769,-0.529601537,"Core","CD",6,"Animalia","Haliotis","Haliotididae","Archaeogastropoda","Gastropoda","Molluscs",0.585921648,0.82133762,1.464321873,5.041,14.81,13.9,7.8,-81.52996,NA,NA,NA,NA,NA,NA,NA,"Haliotis discus","Haliotis discus"
5526,"S14","Haliotis_discus",0.92,0.548565756,70,33.95372732,126.3225,-0.810794833,"Core","CD",6,"Animalia","Haliotis","Haliotididae","Archaeogastropoda","Gastropoda","Molluscs",0.267792548,0.230038219,1.183566408,5.041,15.39,13.8,7.9,-80.61903,NA,NA,NA,NA,NA,NA,NA,"Haliotis discus","Haliotis discus"
5527,"S14","Haliotis_discus",0.925,0.551547092,96,34.38100432,126.73013,-0.812173232,"Core","CD",6,"Animalia","Haliotis","Haliotididae","Archaeogastropoda","Gastropoda","Molluscs",0.290845381,0.276233485,1.648423817,5.041,13.92,12.7,6.9,-81.68914,NA,NA,NA,NA,NA,NA,NA,"Haliotis discus","Haliotis discus"
5528,"S14","Haliotis_discus",0.92,0.548565756,90,34.74698066,127.65752,-0.806659638,"Core","CD",6,"Animalia","Haliotis","Haliotididae","Archaeogastropoda","Gastropoda","Molluscs",0.341561614,0.220799166,1.910769087,5.041,13.89,13.2,7.6,-84.11944,NA,NA,NA,NA,NA,NA,NA,"Haliotis discus","Haliotis discus"
5529,"S14","Haliotis_discus",0.923,0.550354557,87,35.58361501,126.50662,-0.808038036,"Core","CD",6,"Animalia","Haliotis","Haliotididae","Archaeogastropoda","Gastropoda","Molluscs",0.046485347,0.109930529,1.699051852,5.041,12.97,12.3,6.5,-81.19141,NA,NA,NA,NA,NA,NA,NA,"Haliotis discus","Haliotis discus"
5530,"S14","Haliotis_discus",0.923,0.550354557,82,36.09478719,129.42625,-0.814930029,"Core","CD",6,"Animalia","Haliotis","Haliotididae","Archaeogastropoda","Gastropoda","Molluscs",0.018821947,-0.056372428,1.146746019,5.041,13.58,12.9,6.5,-88.881,NA,NA,NA,NA,NA,NA,NA,"Haliotis discus","Haliotis discus"
5531,"S14","Haliotis_discus",0.911,0.543199352,71,37.82805212,125.01935,-0.814930029,"Core","CD",6,"Animalia","Haliotis","Haliotididae","Archaeogastropoda","Gastropoda","Molluscs",-0.262422619,-0.231914438,1.404488741,5.041,11.54,10.3,5,-77.69227,NA,NA,NA,NA,NA,NA,NA,"Haliotis discus","Haliotis discus"
5532,"S14","Haliotis_discus",0.914,0.544988153,83,38.17268733,128.60803,-0.814930029,"Sub_edge","CD",6,"Animalia","Haliotis","Haliotididae","Archaeogastropoda","Gastropoda","Molluscs",0.078759314,0.502590287,1.712859497,5.041,12.08,10.9,4.9,-87.03754,NA,NA,NA,NA,NA,NA,NA,"Haliotis discus","Haliotis discus"
5533,"S15","Haliotis_diversicolor",0.795,0.474032365,50,33.24328963,126.419,-0.799767645,"Core","CD",20,"Animalia","Haliotis","Haliotididae","Archaeogastropoda","Gastropoda","Molluscs",0.507542014,0.396341176,1.031682304,5.041,15.67,14.7,8.5,-80.8615,NA,NA,NA,NA,NA,NA,NA,"Haliotis diversicolor","Haliotis diversicolor"
5534,"S15","Haliotis_diversicolor",0.795,0.474032365,91,33.30534464,126.77743,-0.814930029,"Core","CD",20,"Animalia","Haliotis","Haliotididae","Archaeogastropoda","Gastropoda","Molluscs",0.632027314,0.8351962,1.50574481,5.041,15.36,14.3,8.2,-81.79109,NA,NA,NA,NA,NA,NA,NA,"Haliotis diversicolor","Haliotis diversicolor"
5535,"S15","Haliotis_diversicolor",0.784,0.467473427,60,33.46691993,126.32113,-0.809416435,"Core","CD",20,"Animalia","Haliotis","Haliotididae","Archaeogastropoda","Gastropoda","Molluscs",0.401498981,0.211560113,0.921221138,5.041,15.41,14.4,8.3,-80.60799,NA,NA,NA,NA,NA,NA,NA,"Haliotis diversicolor","Haliotis diversicolor"
5536,"S15","Haliotis_diversicolor",0.81,0.482976372,50,33.52805014,126.93707,-0.814930029,"Core","CD",20,"Animalia","Haliotis","Haliotididae","Archaeogastropoda","Gastropoda","Molluscs",0.618195614,0.816718094,1.588590685,5.041,15.5,14,8.1,-82.20613,NA,NA,NA,NA,NA,NA,NA,"Haliotis diversicolor","Haliotis diversicolor"
5537,"S56","Haliotis_midae",0.793,0.472839831,48,-34.58562472,19.32934,-0.814930029,"Core","CD",8,"Animalia","Haliotis","Haliotididae","Archaeogastropoda","Gastropoda","Molluscs",0.447604648,-0.513705558,-1.725244308,4,16.15,15.5,12.8,36.4351,NA,NA,NA,NA,NA,NA,NA,"Haliotis midae","Haliotis midae"
5538,"S56","Haliotis_midae",0.767,0.457336886,33,-34.40280396,20.85366,-0.814930029,"Core","CD",8,"Animalia","Haliotis","Haliotididae","Archaeogastropoda","Gastropoda","Molluscs",0.452215214,-0.777018573,-1.260386899,4,17.73,17,14.2,35.88093,NA,NA,NA,NA,NA,NA,NA,"Haliotis midae","Haliotis midae"
5539,"S56","Haliotis_midae",0.72,0.429312331,48,-34.34947749,19.02771,-0.814930029,"Core","CD",8,"Animalia","Haliotis","Haliotididae","Archaeogastropoda","Gastropoda","Molluscs",0.470657481,-0.624574196,-1.380053163,4,16.59,15.5,12.9,37.02389,NA,NA,NA,NA,NA,NA,NA,"Haliotis midae","Haliotis midae"
5540,"S56","Haliotis_midae",0.747,0.445411543,54,-34.1769536,22.1543,-0.814930029,"Core","CD",8,"Animalia","Haliotis","Haliotididae","Archaeogastropoda","Gastropoda","Molluscs",0.466046914,-0.698486621,-1.688423919,4,17.72,16.8,14.3,35.43103,NA,NA,NA,NA,NA,NA,NA,"Haliotis midae","Haliotis midae"
5541,"S56","Haliotis_midae",0.726,0.432889934,48,-34.03925929,25.7049,-0.814930029,"Core","CD",8,"Animalia","Haliotis","Haliotididae","Archaeogastropoda","Gastropoda","Molluscs",0.530594848,-0.536803191,-1.623988239,4,17.65,17.1,14.5,32.95795,NA,NA,NA,NA,NA,NA,NA,"Haliotis midae","Haliotis midae"
5542,"S56","Haliotis_midae",0.793,0.472839831,48,-33.80614419,18.38681,-0.814930029,"Core","CD",8,"Animalia","Haliotis","Haliotididae","Archaeogastropoda","Gastropoda","Molluscs",0.590532214,-0.638432776,-1.19134867,4,16.53,16,13.4,38.32943,NA,NA,NA,NA,NA,NA,NA,"Haliotis midae","Haliotis midae"
5543,"S56","Haliotis_midae",0.777,0.463299557,53,-33.52595181,27.11422,-0.81355163,"Core","CD",8,"Animalia","Haliotis","Haliotididae","Archaeogastropoda","Gastropoda","Molluscs",0.535205414,-0.495227452,-1.499719426,4,18.31,17.3,14,32.67039,NA,NA,NA,NA,NA,NA,NA,"Haliotis midae","Haliotis midae"
5545,"S56","Haliotis_midae",0.793,0.472839831,48,-32.68181184,28.39836,-0.814930029,"Core","CD",8,"Animalia","Haliotis","Haliotididae","Archaeogastropoda","Gastropoda","Molluscs",0.816449981,-0.26887065,-0.924400851,4,19.13,18.1,15.3,32.99406,NA,NA,NA,NA,NA,NA,NA,"Haliotis midae","Haliotis midae"
5553,"S576","Kelletia_kelletii",0.57,0.339872262,64,32.69123006,-117.27,-0.814930029,"Core","CD",9,"Animalia","Kelletia","Buccinidae","Neogastropoda","Gastropoda","Molluscs",0.387667281,-1.308264128,-1.297207288,5,16.07,16.1,12.2,-93.94823,NA,NA,NA,NA,NA,NA,NA,"Kelletia kelletii","Kelletia kelletii"
5554,"S576","Kelletia_kelletii",0.89,0.530677742,25,32.82149603,-118.34,-0.814930029,"Core","CD",9,"Animalia","Kelletia","Buccinidae","Neogastropoda","Gastropoda","Molluscs",0.323119348,-1.183536911,-1.582565301,5,17.2,14.9,12,-96.77039,NA,NA,NA,NA,NA,NA,NA,"Kelletia kelletii","Kelletia kelletii"
5555,"S576","Kelletia_kelletii",0.58,0.345834933,51,33.4111137,-118.38,-0.75841569,"Core","CD",9,"Animalia","Kelletia","Buccinidae","Neogastropoda","Gastropoda","Molluscs",0.346172181,-1.266688389,-1.214361413,5,16.16,15.3,12.5,-96.8585,NA,NA,NA,NA,NA,NA,NA,"Kelletia kelletii","Kelletia kelletii"
5556,"S576","Kelletia_kelletii",0.88,0.524715071,81,33.45138561,-118.53,-0.529601537,"Core","CD",9,"Animalia","Kelletia","Buccinidae","Neogastropoda","Gastropoda","Molluscs",0.383056714,-1.285166496,-1.311014934,5,16.09,15.5,12.8,-97.25522,NA,NA,NA,NA,NA,NA,NA,"Kelletia kelletii","Kelletia kelletii"
5557,"S576","Kelletia_kelletii",0.58,0.345834933,25,33.47118764,-118.6,-0.743253306,"Core","CD",9,"Animalia","Kelletia","Buccinidae","Neogastropoda","Gastropoda","Molluscs",0.410720114,-1.308264128,-1.35704042,5,15.69,15.7,13,-97.44047,NA,NA,NA,NA,NA,NA,NA,"Kelletia kelletii","Kelletia kelletii"
5558,"S576","Kelletia_kelletii",0.57,0.339872262,104,33.48117709,-117.73,-0.814930029,"Core","CD",9,"Animalia","Kelletia","Buccinidae","Neogastropoda","Gastropoda","Molluscs",0.346172181,-1.432991346,-1.136118087,5,16.55,15.4,11.9,-95.13833,NA,NA,NA,NA,NA,NA,NA,"Kelletia kelletii","Kelletia kelletii"
5559,"S576","Kelletia_kelletii",0.58,0.345834933,92,33.71151308,-118.32,-0.814930029,"Core","CD",9,"Animalia","Kelletia","Buccinidae","Neogastropoda","Gastropoda","Molluscs",0.489099748,-1.428371819,-1.034862018,5,17.13,16.7,13.2,-96.6941,NA,NA,NA,NA,NA,NA,NA,"Kelletia kelletii","Kelletia kelletii"
5560,"S576","Kelletia_kelletii",0.6,0.357760276,16,33.89115721,-120.12,-0.814930029,"Sub_edge","CD",9,"Animalia","Kelletia","Buccinidae","Neogastropoda","Gastropoda","Molluscs",0.369225014,-1.114244012,-1.407668454,5,14.5,13.6,10.3,-101.4831,NA,NA,NA,NA,NA,NA,NA,"Kelletia kelletii","Kelletia kelletii"
5563,"S576","Kelletia_kelletii",0.57,0.339872262,88,34.01135866,-119.42,-0.535115131,"Sub_edge","CD",9,"Animalia","Kelletia","Buccinidae","Neogastropoda","Gastropoda","Molluscs",0.410720114,-1.294405549,-1.246579253,5,14.89,14.5,10.6,-99.6131,NA,NA,NA,NA,NA,NA,NA,"Kelletia kelletii","Kelletia kelletii"
5564,"S576","Kelletia_kelletii",0.6,0.357760276,50,34.02128416,-120.44,-0.814930029,"Edge","CD",9,"Animalia","Kelletia","Buccinidae","Neogastropoda","Gastropoda","Molluscs",0.350782748,-1.105004959,-1.481309232,5,13.42,13.4,10.2,-102.3381,NA,NA,NA,NA,NA,NA,NA,"Kelletia kelletii","Kelletia kelletii"
5565,"S576","Kelletia_kelletii",0.57,0.339872262,71,34.04161488,-120.12,-0.814930029,"Sub_edge","CD",9,"Animalia","Kelletia","Buccinidae","Neogastropoda","Gastropoda","Molluscs",0.378446148,-1.151200225,-1.35704042,5,14.31,13.8,10.4,-101.4816,NA,NA,NA,NA,NA,NA,NA,"Kelletia kelletii","Kelletia kelletii"
5567,"S576","Kelletia_kelletii",0.57,0.339872262,50,34.06153396,-119.93,-0.81355163,"Sub_edge","CD",9,"Animalia","Kelletia","Buccinidae","Neogastropoda","Gastropoda","Molluscs",0.401498981,-1.21125407,-1.329425128,5,14.48,14.3,10.7,-100.9736,NA,NA,NA,NA,NA,NA,NA,"Kelletia kelletii","Kelletia kelletii"
5568,"S576","Kelletia_kelletii",0.53,0.316021577,44,34.071153,-120.36,-0.814930029,"Edge","CD",9,"Animalia","Kelletia","Buccinidae","Neogastropoda","Gastropoda","Molluscs",0.355393314,-1.114244012,-1.444488843,5,13.69,13.5,10.3,-102.1235,NA,NA,NA,NA,NA,NA,NA,"Kelletia kelletii","Kelletia kelletii"
5569,"S576","Kelletia_kelletii",0.58,0.345834933,80,34.35131267,-119.45,-0.814930029,"Sub_edge","CD",9,"Animalia","Kelletia","Buccinidae","Neogastropoda","Gastropoda","Molluscs",0.410720114,-1.345220341,-0.735696359,5,15.29,14.5,10.1,-99.69214,NA,NA,NA,NA,NA,NA,NA,"Kelletia kelletii","Kelletia kelletii"
5570,"S576","Kelletia_kelletii",0.58,0.345834933,84,34.40127228,-119.87,-0.814930029,"Sub_edge","CD",9,"Animalia","Kelletia","Buccinidae","Neogastropoda","Gastropoda","Molluscs",0.373835581,-1.303644602,-1.057874761,5,15.86,14.6,10.6,-100.8126,NA,NA,NA,NA,NA,NA,NA,"Kelletia kelletii","Kelletia kelletii"
5571,"S576","Kelletia_kelletii",0.57,0.339872262,47,34.42151184,-119.95,-0.814930029,"Sub_edge","CD",9,"Animalia","Kelletia","Buccinidae","Neogastropoda","Gastropoda","Molluscs",0.369225014,-1.312883655,-1.007246726,5,15.77,14.6,10.6,-101.0263,NA,NA,NA,NA,NA,NA,NA,"Kelletia kelletii","Kelletia kelletii"
5572,"S576","Kelletia_kelletii",0.56,0.333909591,66,34.43124476,-119.92,-0.814930029,"Sub_edge","CD",9,"Animalia","Kelletia","Buccinidae","Neogastropoda","Gastropoda","Molluscs",0.369225014,-1.312883655,-1.007246726,5,15.77,14.6,10.6,-100.9462,NA,NA,NA,NA,NA,NA,NA,"Kelletia kelletii","Kelletia kelletii"
5574,"S576","Kelletia_kelletii",0.58,0.345834933,22,34.46121031,-120.09,-0.814930029,"Sub_edge","CD",9,"Animalia","Kelletia","Buccinidae","Neogastropoda","Gastropoda","Molluscs",0.364614448,-1.317503182,-1.021054372,5,15.68,14.4,10.6,-101.4006,NA,NA,NA,NA,NA,NA,NA,"Kelletia kelletii","Kelletia kelletii"
5575,"S576","Kelletia_kelletii",0.6,0.357760276,55,34.49133269,-120.5,-0.814930029,"Edge","CD",9,"Animalia","Kelletia","Buccinidae","Neogastropoda","Gastropoda","Molluscs",0.323119348,-1.160439278,-1.338630225,5,14.72,13.3,9.8,-102.4978,NA,NA,NA,NA,NA,NA,NA,"Kelletia kelletii","Kelletia kelletii"
5576,"S322","Lampsilis_cariosa",0.89,0.530677742,23,44.13688839,-69.120129,-0.761172487,"Sub_edge","CD",7,"Animalia","Lampsilis","Unionidae","Unionoida","Bivalvia","Molluscs",-0.55288832,0.752044722,-0.229416012,5.69,7.22,6.3,-18.3,10.62907,NA,NA,NA,NA,NA,NA,NA,"Lampsilis cariosa","Lampsilis cariosa"
