"V1","spp","CommonName","Source","PrimerNote","Country","Site","lat","lon","stockid","CollectionYear","NumMarkers","MarkerName","CrossSpp","n","Repeat","He","Hese","file","spp_new"
12509,"Verasper moseri","Barfin flounder","Miao et al. 2009 Cons Gen Verasper moseri",1,"China","Laizhou city",37.256566,119.772034,NA,"",1,"Vemo38",0,32,"2",0.4866,NA,"ppdat","Verasper moseri"
12510,"Verasper moseri","Barfin flounder","Miao et al. 2009 Cons Gen Verasper moseri",1,"China","Laizhou city",37.256566,119.772034,NA,"",1,"Vemo51",0,32,"2",0.7319,NA,"ppdat","Verasper moseri"
12511,"Verasper moseri","Barfin flounder","Miao et al. 2009 Cons Gen Verasper moseri",1,"China","Laizhou city",37.256566,119.772034,NA,"",1,"Vemo7",0,32,"2",0.6893,NA,"ppdat","Verasper moseri"
12512,"Verasper moseri","Barfin flounder","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Akkeshi Bay, Hokkaido Prefecture",43.041293,144.801675,NA,"2001",1,"Vmo2",0,22,"2",0.956,NA,"msats000","Verasper moseri"
12513,"Verasper moseri","Barfin flounder","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Akkeshi Bay, Hokkaido Prefecture",43.041293,144.801675,NA,"2001",1,"Vmo4",0,22,"2",0.573,NA,"msats000","Verasper moseri"
12514,"Verasper moseri","Barfin flounder","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Akkeshi Bay, Hokkaido Prefecture",43.041293,144.801675,NA,"2001",1,"Vmo8",0,22,"2",0.747,NA,"msats000","Verasper moseri"
12515,"Verasper moseri","Barfin flounder","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Akkeshi Bay, Hokkaido Prefecture",43.041293,144.801675,NA,"2001",1,"Vmo13",0,22,"2",0.949,NA,"msats000","Verasper moseri"
12516,"Verasper moseri","Barfin flounder","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Akkeshi Bay, Hokkaido Prefecture",43.041293,144.801675,NA,"2001",1,"Vmo17",0,22,"2",0.959,NA,"msats000","Verasper moseri"
12517,"Verasper moseri","Barfin flounder","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Akkeshi Bay, Hokkaido Prefecture",43.041293,144.801675,NA,"2001",1,"Vva7",1,22,"2",0.975,NA,"msats000","Verasper moseri"
12518,"Verasper moseri","Barfin flounder","Romo et al. 2003 Mol Ecol Notes",1,"Japan","Akkeshi Station, Hokkaido",43.05321,144.839258,NA,"",1,"Vmo2",0,32,"2",0.98,NA,"ppdat","Verasper moseri"
12519,"Verasper moseri","Barfin flounder","Romo et al. 2003 Mol Ecol Notes",1,"Japan","Akkeshi Station, Hokkaido",43.05321,144.839258,NA,"",1,"Vmo4",0,32,"2",0.57,NA,"ppdat","Verasper moseri"
12520,"Verasper moseri","Barfin flounder","Romo et al. 2003 Mol Ecol Notes",1,"Japan","Akkeshi Station, Hokkaido",43.05321,144.839258,NA,"",1,"Vmo6",0,32,"2",0.81,NA,"ppdat","Verasper moseri"
12521,"Verasper moseri","Barfin flounder","Romo et al. 2003 Mol Ecol Notes",1,"Japan","Akkeshi Station, Hokkaido",43.05321,144.839258,NA,"",1,"Vmo8",0,32,"2",0.75,NA,"ppdat","Verasper moseri"
12522,"Verasper moseri","Barfin flounder","Romo et al. 2003 Mol Ecol Notes",1,"Japan","Akkeshi Station, Hokkaido",43.05321,144.839258,NA,"",1,"Vmo13",0,32,"2",0.95,NA,"ppdat","Verasper moseri"
12523,"Verasper moseri","Barfin flounder","Romo et al. 2003 Mol Ecol Notes",1,"Japan","Akkeshi Station, Hokkaido",43.05321,144.839258,NA,"",1,"Vmo17",0,32,"2",0.97,NA,"ppdat","Verasper moseri"
12524,"Verasper moseri","Barfin flounder","Romo et al. 2006 Fish Sci",0,"Japan","Akkeshi Bay, Hokkaido",43.05321,144.839258,NA,"2001",1,"Vmo13",0,22,"2",0.959,NA,"ppdat","Verasper moseri"
12525,"Verasper moseri","Barfin flounder","Romo et al. 2006 Fish Sci",0,"Japan","Akkeshi Bay, Hokkaido",43.05321,144.839258,NA,"2001",1,"Vmo17",0,22,"2",0.975,NA,"ppdat","Verasper moseri"
12526,"Verasper moseri","Barfin flounder","Romo et al. 2006 Fish Sci",0,"Japan","Akkeshi Bay, Hokkaido",43.05321,144.839258,NA,"2001",1,"Vmo2",0,22,"2",0.956,NA,"ppdat","Verasper moseri"
12527,"Verasper moseri","Barfin flounder","Romo et al. 2006 Fish Sci",0,"Japan","Akkeshi Bay, Hokkaido",43.05321,144.839258,NA,"2001",1,"Vmo4",0,22,"2",0.747,NA,"ppdat","Verasper moseri"
12528,"Verasper moseri","Barfin flounder","Romo et al. 2006 Fish Sci",0,"Japan","Akkeshi Bay, Hokkaido",43.05321,144.839258,NA,"2001",1,"Vmo8",0,22,"2",0.949,NA,"ppdat","Verasper moseri"
12529,"Verasper moseri","Barfin flounder","Romo et al. 2006 Fish Sci",0,"Japan","Akkeshi Bay, Hokkaido",43.05321,144.839258,NA,"2001",1,"Vva7",1,22,"2",0.86,NA,"ppdat","Verasper moseri"
12530,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Hakatajima, Ehime Prefecture",34.317353,133.042821,NA,"2000-2019",1,"Vmo2",1,40,"2",0.86,NA,"msats000","Verasper variegatus"
12531,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Hakatajima, Ehime Prefecture",34.317353,133.042821,NA,"2000-2020",1,"Vmo4",1,40,"2",0.485,NA,"msats000","Verasper variegatus"
12532,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Hakatajima, Ehime Prefecture",34.317353,133.042821,NA,"2000-2021",1,"Vmo13",1,40,"2",0.91,NA,"msats000","Verasper variegatus"
12533,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Hakatajima, Ehime Prefecture",34.317353,133.042821,NA,"2000-2022",1,"Vmo17",1,40,"2",0.922,NA,"msats000","Verasper variegatus"
12534,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Hakatajima, Ehime Prefecture",34.317353,133.042821,NA,"2000-2023",1,"Vva7",0,40,"2",0.789,NA,"msats000","Verasper variegatus"
12535,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Hakatajima, Ehime Prefecture",34.317353,133.042821,NA,"2000-2024",1,"Vva8",0,40,"2",0.72,NA,"msats000","Verasper variegatus"
12536,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Hakatajima, Ehime Prefecture",34.317353,133.042821,NA,"2000-2025",1,"Vva9",0,40,"2",0.774,NA,"msats000","Verasper variegatus"
12537,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Hakatajima, Ehime Prefecture",34.317353,133.042821,NA,"2000-2026",1,"Vva11",0,40,"2",0.634,NA,"msats000","Verasper variegatus"
12538,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Hakatajima, Ehime Prefecture",34.317353,133.042821,NA,"2000-2027",1,"Vva18",0,40,"2",0.709,NA,"msats000","Verasper variegatus"
12539,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Nagasaki, Nagasaki Prefecture",32.69371,129.755475,NA,"2000-2028",1,"Vmo2",1,39,"2",0.669,NA,"msats000","Verasper variegatus"
12540,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Nagasaki, Nagasaki Prefecture",32.69371,129.755475,NA,"2000-2029",1,"Vmo4",1,40,"2",0.486,NA,"msats000","Verasper variegatus"
12541,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Nagasaki, Nagasaki Prefecture",32.69371,129.755475,NA,"2000-2030",1,"Vmo13",1,38,"2",0.908,NA,"msats000","Verasper variegatus"
12542,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Nagasaki, Nagasaki Prefecture",32.69371,129.755475,NA,"2000-2031",1,"Vmo17",1,39,"2",0.907,NA,"msats000","Verasper variegatus"
12543,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Nagasaki, Nagasaki Prefecture",32.69371,129.755475,NA,"2000-2032",1,"Vva7",0,40,"2",0.74,NA,"msats000","Verasper variegatus"
12544,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Nagasaki, Nagasaki Prefecture",32.69371,129.755475,NA,"2000-2033",1,"Vva8",0,40,"2",0.672,NA,"msats000","Verasper variegatus"
12545,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Nagasaki, Nagasaki Prefecture",32.69371,129.755475,NA,"2000-2034",1,"Vva9",0,39,"2",0.67,NA,"msats000","Verasper variegatus"
12546,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Nagasaki, Nagasaki Prefecture",32.69371,129.755475,NA,"2000-2035",1,"Vva11",0,40,"2",0.806,NA,"msats000","Verasper variegatus"
12547,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Nagasaki, Nagasaki Prefecture",32.69371,129.755475,NA,"2000-2036",1,"Vva18",0,40,"2",0.531,NA,"msats000","Verasper variegatus"
12548,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Oofunato, Iwate Prefecture",40.07,141.958671,NA,"2000-2001",1,"Vmo2",1,40,"2",0.873,NA,"msats000","Verasper variegatus"
12549,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Oofunato, Iwate Prefecture",40.07,141.958671,NA,"2000-2002",1,"Vmo4",1,40,"2",0.523,NA,"msats000","Verasper variegatus"
12550,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Oofunato, Iwate Prefecture",40.07,141.958671,NA,"2000-2003",1,"Vmo13",1,40,"2",0.881,NA,"msats000","Verasper variegatus"
12551,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Oofunato, Iwate Prefecture",40.07,141.958671,NA,"2000-2004",1,"Vmo17",1,40,"2",0.919,NA,"msats000","Verasper variegatus"
12552,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Oofunato, Iwate Prefecture",40.07,141.958671,NA,"2000-2005",1,"Vva7",0,40,"2",0.73,NA,"msats000","Verasper variegatus"
12553,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Oofunato, Iwate Prefecture",40.07,141.958671,NA,"2000-2006",1,"Vva8",0,40,"2",0.794,NA,"msats000","Verasper variegatus"
12554,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Oofunato, Iwate Prefecture",40.07,141.958671,NA,"2000-2007",1,"Vva9",0,40,"2",0.68,NA,"msats000","Verasper variegatus"
12555,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Oofunato, Iwate Prefecture",40.07,141.958671,NA,"2000-2008",1,"Vva11",0,40,"2",0.767,NA,"msats000","Verasper variegatus"
12556,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Oofunato, Iwate Prefecture",40.07,141.958671,NA,"2000-2009",1,"Vva18",0,40,"2",0.683,NA,"msats000","Verasper variegatus"
12557,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Souma, Fukushima Prefecture",37.796763,141.016979,NA,"2000-2010",1,"Vmo2",1,25,"2",0.894,NA,"msats000","Verasper variegatus"
12558,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Souma, Fukushima Prefecture",37.796763,141.016979,NA,"2000-2011",1,"Vmo4",1,25,"2",0.497,NA,"msats000","Verasper variegatus"
12559,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Souma, Fukushima Prefecture",37.796763,141.016979,NA,"2000-2012",1,"Vmo13",1,25,"2",0.899,NA,"msats000","Verasper variegatus"
12560,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Souma, Fukushima Prefecture",37.796763,141.016979,NA,"2000-2013",1,"Vmo17",1,25,"2",0.926,NA,"msats000","Verasper variegatus"
12561,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Souma, Fukushima Prefecture",37.796763,141.016979,NA,"2000-2014",1,"Vva7",0,25,"2",0.77,NA,"msats000","Verasper variegatus"
12562,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Souma, Fukushima Prefecture",37.796763,141.016979,NA,"2000-2015",1,"Vva8",0,25,"2",0.739,NA,"msats000","Verasper variegatus"
12563,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Souma, Fukushima Prefecture",37.796763,141.016979,NA,"2000-2016",1,"Vva9",0,25,"2",0.686,NA,"msats000","Verasper variegatus"
12564,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Souma, Fukushima Prefecture",37.796763,141.016979,NA,"2000-2017",1,"Vva11",0,25,"2",0.801,NA,"msats000","Verasper variegatus"
12565,"Verasper variegatus","Spotted halibut","Oretga-Villaizan et al. 2006 Fisheries Sci 72:556-567",0,"Japan","Souma, Fukushima Prefecture",37.796763,141.016979,NA,"2000-2018",1,"Vva18",0,25,"2",0.758,NA,"msats000","Verasper variegatus"
12566,"Verasper variegatus","Spotted halibut","Romo et al. 2003 Mol Ecol Notes",1,"Japan","Miyako Station, Iwate",39.636894,141.975603,NA,"",1,"Vva13",0,32,"2",0.91,NA,"ppdat","Verasper variegatus"
12567,"Verasper variegatus","Spotted halibut","Romo et al. 2003 Mol Ecol Notes",1,"Japan","Miyako Station, Iwate",39.636894,141.975603,NA,"",1,"Vva14",0,32,"2",0.83,NA,"ppdat","Verasper variegatus"
12568,"Verasper variegatus","Spotted halibut","Romo et al. 2003 Mol Ecol Notes",1,"Japan","Miyako Station, Iwate",39.636894,141.975603,NA,"",1,"Vva18",0,32,"2",0.66,NA,"ppdat","Verasper variegatus"
12569,"Verasper variegatus","Spotted halibut","Romo et al. 2003 Mol Ecol Notes",1,"Japan","Miyako Station, Iwate",39.636894,141.975603,NA,"",1,"Vva6",0,32,"2",0.76,NA,"ppdat","Verasper variegatus"
12570,"Verasper variegatus","Spotted halibut","Romo et al. 2003 Mol Ecol Notes",1,"Japan","Miyako Station, Iwate",39.636894,141.975603,NA,"",1,"Vva16",0,32,"2",0.42,NA,"ppdat","Verasper variegatus"
12571,"Verasper variegatus","Spotted halibut","Romo et al. 2003 Mol Ecol Notes",1,"Japan","Miyako Station, Iwate",39.636894,141.975603,NA,"",1,"Vva7",0,32,"2",0.71,NA,"ppdat","Verasper variegatus"
12572,"Verasper variegatus","Spotted halibut","Romo et al. 2003 Mol Ecol Notes",1,"Japan","Miyako Station, Iwate",39.636894,141.975603,NA,"",1,"Vva11",0,32,"2",0.73,NA,"ppdat","Verasper variegatus"
12573,"Verasper variegatus","Spotted halibut","Romo et al. 2003 Mol Ecol Notes",1,"Japan","Miyako Station, Iwate",39.636894,141.975603,NA,"",1,"Vva8",0,32,"2",0.79,NA,"ppdat","Verasper variegatus"
12574,"Verasper variegatus","Spotted halibut","Romo et al. 2003 Mol Ecol Notes",1,"Japan","Miyako Station, Iwate",39.636894,141.975603,NA,"",1,"Vva9",0,32,"2",0.67,NA,"ppdat","Verasper variegatus"
12575,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Hakatajima, Ehime",34.198173,133.134956,NA,"2002",1,"Vva8",0,40,"2",0.72,NA,"ppdat","Verasper variegatus"
12576,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Hakatajima, Ehime",34.198173,133.134956,NA,"2002",1,"Vva9",0,40,"2",0.774,NA,"ppdat","Verasper variegatus"
12577,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Hakatajima, Ehime",34.198173,133.134956,NA,"2002",1,"Vva18",0,40,"2",0.709,NA,"ppdat","Verasper variegatus"
12578,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Hakatajima, Ehime",34.198173,133.134956,NA,"2002",1,"Vmo4",1,40,"2",0.485,NA,"ppdat","Verasper variegatus"
12579,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Hakatajima, Ehime",34.198173,133.134956,NA,"2002",1,"Vva7",0,40,"2",0.789,NA,"ppdat","Verasper variegatus"
12580,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Hakatajima, Ehime",34.198173,133.134956,NA,"2002",1,"Vmo2",1,40,"2",0.86,NA,"ppdat","Verasper variegatus"
12581,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Hakatajima, Ehime",34.198173,133.134956,NA,"2002",1,"Vva11",0,40,"2",0.634,NA,"ppdat","Verasper variegatus"
12582,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Hakatajima, Ehime",34.198173,133.134956,NA,"2002",1,"Vmo13",1,40,"2",0.91,NA,"ppdat","Verasper variegatus"
12583,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Hakatajima, Ehime",34.198173,133.134956,NA,"2002",1,"Vmo17",1,40,"2",0.922,NA,"ppdat","Verasper variegatus"
12584,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Nagasaki",32.713066,129.8388,NA,"2002",1,"Vmo13",1,38,"2",0.908,NA,"ppdat","Verasper variegatus"
12585,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Nagasaki",32.713066,129.8388,NA,"2002",1,"Vmo17",1,39,"2",0.907,NA,"ppdat","Verasper variegatus"
12586,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Nagasaki",32.713066,129.8388,NA,"2002",1,"Vva7",0,40,"2",0.74,NA,"ppdat","Verasper variegatus"
12587,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Nagasaki",32.713066,129.8388,NA,"2002",1,"Vva9",0,39,"2",0.67,NA,"ppdat","Verasper variegatus"
12588,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Nagasaki",32.713066,129.8388,NA,"2002",1,"Vva8",0,40,"2",0.672,NA,"ppdat","Verasper variegatus"
12589,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Nagasaki",32.713066,129.8388,NA,"2002",1,"Vmo4",1,40,"2",0.486,NA,"ppdat","Verasper variegatus"
12590,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Nagasaki",32.713066,129.8388,NA,"2002",1,"Vva11",0,40,"2",0.806,NA,"ppdat","Verasper variegatus"
12591,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Nagasaki",32.713066,129.8388,NA,"2002",1,"Vva18",0,40,"2",0.531,NA,"ppdat","Verasper variegatus"
12592,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Nagasaki",32.713066,129.8388,NA,"2002",1,"Vmo2",1,39,"2",0.669,NA,"ppdat","Verasper variegatus"
12593,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Oofunato, Iwate",39.014382,141.737251,NA,"2001",1,"Vva8",0,40,"2",0.794,NA,"ppdat","Verasper variegatus"
12594,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Oofunato, Iwate",39.014382,141.737251,NA,"2001",1,"Vva18",0,40,"2",0.683,NA,"ppdat","Verasper variegatus"
12595,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Oofunato, Iwate",39.014382,141.737251,NA,"2001",1,"Vva7",0,40,"2",0.73,NA,"ppdat","Verasper variegatus"
12596,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Oofunato, Iwate",39.014382,141.737251,NA,"2001",1,"Vva9",0,40,"2",0.68,NA,"ppdat","Verasper variegatus"
12597,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Oofunato, Iwate",39.014382,141.737251,NA,"2001",1,"Vmo13",1,40,"2",0.881,NA,"ppdat","Verasper variegatus"
12598,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Oofunato, Iwate",39.014382,141.737251,NA,"2001",1,"Vmo2",1,40,"2",0.873,NA,"ppdat","Verasper variegatus"
12599,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Oofunato, Iwate",39.014382,141.737251,NA,"2001",1,"Vva11",0,40,"2",0.767,NA,"ppdat","Verasper variegatus"
12600,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Oofunato, Iwate",39.014382,141.737251,NA,"2001",1,"Vmo4",1,40,"2",0.523,NA,"ppdat","Verasper variegatus"
12601,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Oofunato, Iwate",39.014382,141.737251,NA,"2001",1,"Vmo17",1,40,"2",0.919,NA,"ppdat","Verasper variegatus"
12602,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Souma, Fukushima",37.809106,140.988479,NA,"2002",1,"Vmo13",1,25,"2",0.899,NA,"ppdat","Verasper variegatus"
12603,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Souma, Fukushima",37.809106,140.988479,NA,"2002",1,"Vva11",0,25,"2",0.801,NA,"ppdat","Verasper variegatus"
12604,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Souma, Fukushima",37.809106,140.988479,NA,"2002",1,"Vva9",0,25,"2",0.686,NA,"ppdat","Verasper variegatus"
12605,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Souma, Fukushima",37.809106,140.988479,NA,"2002",1,"Vmo2",1,25,"2",0.894,NA,"ppdat","Verasper variegatus"
12606,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Souma, Fukushima",37.809106,140.988479,NA,"2002",1,"Vmo4",1,25,"2",0.497,NA,"ppdat","Verasper variegatus"
12607,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Souma, Fukushima",37.809106,140.988479,NA,"2002",1,"Vva18",0,25,"2",0.758,NA,"ppdat","Verasper variegatus"
12608,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Souma, Fukushima",37.809106,140.988479,NA,"2002",1,"Vva7",0,25,"2",0.77,NA,"ppdat","Verasper variegatus"
12609,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Souma, Fukushima",37.809106,140.988479,NA,"2002",1,"Vva8",0,25,"2",0.739,NA,"ppdat","Verasper variegatus"
12610,"Verasper variegatus","Spotted halibut","Romo et al. 2006 Fish Sci",0,"Japan","Souma, Fukushima",37.809106,140.988479,NA,"2002",1,"Vmo17",1,25,"2",0.926,NA,"ppdat","Verasper variegatus"
12611,"Verasper variegatus","Spotted halibut","Sekino et al. 2011 Cons Gen 12:139-159",0,"China","Yellow Sea",37.788081,123.124556,NA,"2004-2006",1,"SpHb27",0,26,"2",0.47,NA,"msats001","Verasper variegatus"
12612,"Verasper variegatus","Spotted halibut","Sekino et al. 2011 Cons Gen 12:139-159",0,"China","Yellow Sea",37.788081,123.124556,NA,"2004-2006",1,"SpHb28",0,26,"2",0.83,NA,"msats001","Verasper variegatus"
12613,"Verasper variegatus","Spotted halibut","Sekino et al. 2011 Cons Gen 12:139-159",0,"China","Yellow Sea",37.788081,123.124556,NA,"2004-2006",1,"SpHb3B",0,26,"2",0.38,NA,"msats001","Verasper variegatus"
