"PopId","RefID","Year","TaxaClass","Family","Genus","Species","G_s","Common","Continent","Country","Location","n","FST","GlobalFST","PopsCombo","GroupedCoord","Ho","He","MNA","AR","Lat","Long","Msats","spp","spp_new"
81,"R12",2010,"Freshwater","Acipenseridae","Acipenser","fulvescens","Acipenser_fulvescens","Lake Sturgeon","NAm","CAN","Mattagami","43","8.2199999999999995E-2","Population",1,NA,"0.51400000000000001","0.52200000000000002","3.57","2.85",50.7281,-81.4872,"14","Acipenser fulvescens","Acipenser fulvescens"
82,"R13",2007,"Freshwater","Acipenseridae","Scaphirhynchus","suttkusi","Scaphirhynchus_suttkusi","Alabama sturgeon","NAm","USA","Alabama","6","0.37780000000000002","Population",1,NA,"0.35899999999999999","0.56399999999999995","2.077","NA",31.262673,-87.831498,"13","Scaphirhynchus suttkusi","Scaphirhynchus suttkusi"
83,"R13",2007,"Freshwater","Acipenseridae","Scaphirhynchus","albus","Scaphirhynchus_albus","Intermediate sturgeon spp","NAm","USA","Intermediates","21","0.1115","Population",1,NA,"0.66200000000000003","0.70199999999999996","6.7690000000000001","NA",37.94871,-89.903417,"13","Scaphirhynchus albus","Scaphirhynchus albus"
84,"R13",2007,"Freshwater","Acipenseridae","Scaphirhynchus","albus","Scaphirhynchus_albus","Pallid sturgeon","NAm","USA","Lower Mississippi","105","0.10299999999999999","Population",1,NA,"0.65600000000000003","0.71799999999999997","12.077","NA",36.578328,-89.388633,"13","Scaphirhynchus albus","Scaphirhynchus albus"
85,"R13",2007,"Freshwater","Acipenseridae","Scaphirhynchus","platorynchus","Scaphirhynchus_platorynchus","Shovelnose sturgeon","NAm","USA","Lower Mississippi","65","0.1108","Population",1,NA,"0.65500000000000003","0.74","9.5380000000000003","NA",36.578328,-89.388633,"13","Scaphirhynchus platorynchus","Scaphirhynchus platorynchus"
86,"R13",2007,"Freshwater","Acipenseridae","Scaphirhynchus","albus","Scaphirhynchus_albus","Pallid sturgeon","NAm","USA","Upper Mississippi/Missouri River","11","0.13700000000000001","Population",1,NA,"0.63600000000000001","0.68100000000000005","5.3849999999999998","NA",38.816768,-90.122668,"13","Scaphirhynchus albus","Scaphirhynchus albus"
87,"R14",2007,"Freshwater","Acipenseridae","Scaphirhynchus","albus","Scaphirhynchus_albus","Pallid Sturgeon","NAm","USA","Atchafalaya River","27","3.6299999999999999E-2","Population",1,NA,"NA","0.69099999999999995","NA","5.7190000000000003",30.997464,-91.64347,"16","Scaphirhynchus albus","Scaphirhynchus albus"
88,"R14",2007,"Freshwater","Acipenseridae","Scaphirhynchus","albus","Scaphirhynchus_albus","Pallid Sturgeon","NAm","USA","Missouri River Above Ft. Peck Dam","49","6.2700000000000006E-2","Population",1,NA,"0.68700000000000006","0.69099999999999995","10.813000000000001","5.7190000000000003",48.032906,-106.428061,"16","Scaphirhynchus albus","Scaphirhynchus albus"
89,"R14",2007,"Freshwater","Acipenseridae","Scaphirhynchus","albus","Scaphirhynchus_albus","Pallid Sturgeon","NAm","USA","Missouri River Mile 220–0  + Mile 200-0","55","2.8799999999999999E-2","Population",2,"Middle","0.68700000000000006","0.69099999999999995","10.813000000000001","5.7190000000000003",38.813742,-90.118733,"16","Scaphirhynchus albus","Scaphirhynchus albus"
90,"R15",2007,"Freshwater","Acipenseridae","Scaphirhynchus","platorynchus","Scaphirhynchus_platorynchus","Shovelnose Sturgeon","NAm","USA","Middle Mississippi River","73","4.2500000000000003E-2","Population",1,NA,"0.77200000000000002","0.79800000000000004","NA","6.16",38.813742,-90.118733,"16","Scaphirhynchus platorynchus","Scaphirhynchus platorynchus"
91,"R16",2001,"Freshwater","Acipenseridae","Scaphirhynchus","S.","Scaphirhynchus_S.","Pallid Sturgeon","NAm","USA","Fort Peck Dam - downstream+Fort Peck Dam - upstream","20","0.14000000000000001","Population",2,"Middle","0.42499999999999999","0.44","NA","NA",47.916041,-106.517299,"5","Scaphirhynchus s","Scaphirhynchus s"
92,"R16",2001,"Freshwater","Acipenseridae","Scaphirhynchus","platorynchus","Scaphirhynchus_platorynchus","Shovelnose Sturgeon","NAm","USA","Fort Peck Dam - upstream+Fort Peck Dam - downstream+Atchafalaya River","37","0.1011","Population",3,"Middle","0.48299999999999998","0.49299999999999999","NA","NA",47.995516,-106.413524,"5","Scaphirhynchus platorynchus","Scaphirhynchus platorynchus"
93,"R17",2014,"Freshwater","Anostomidae","Leporinus","elongatus","Leporinus_elongatus","Piapara","SAm","BRA","Sapucai-Mirim river","27","NA","NA",1,NA,"0.66700000000000004","0.81699999999999995","12.29","NA",-2.2489084,-45.761348,"8","Leporinus elongatus","Leporinus elongatus"
94,"R17",2014,"Freshwater","Anostomidae","Leporinus","friderici","Leporinus_friderici","Piau-três-pintas","SAm","BRA","Sapucai-Mirim river","50","NA","NA",1,NA,"0.41699999999999998","0.54100000000000004","5","NA",-22.489084,-45.761348,"8","Leporinus friderici","Leporinus friderici"
95,"R18",2007,"Freshwater","Anostomidae","Leporinus","macrocephalus","Leporinus_macrocephalus","Leporinus macrocephalus","SAm","BRA","Taquari River, Mato Grosso do Sul","45","NA","NA",1,NA,"0.46800000000000003","0.83299999999999996","10.875","NA",-18.537386,-55.247006,"8","Leporinus macrocephalus","Leporinus macrocephalus"
96,"R19",2011,"Freshwater","Anostomidae","Leporinus","friderici","Leporinus_friderici","Piau-três-pintas","SAm","BRA","Araguaia River basin, central Brazil","31","NA","NA",1,NA,"0.53900000000000003","0.67600000000000005","6.8330000000000002","NA",-11.606657,-50.658817,"6","Leporinus friderici","Leporinus friderici"
97,"R20",2015,"Freshwater","Anostomidae","Leporinus","obtusidens","Leporinus_obtusidens","Piapara","SAm","BRA","Abaete River, Minas Gerais State","44","NA","NA",1,NA,"0.77500000000000002","0.77900000000000003","12.3","NA",-18.10972222,-45.46333333,"10","Leporinus obtusidens","Leporinus obtusidens"
98,"R21",2009,"Freshwater","Anostomidae","Leporinus","friderici","Leporinus_friderici","Piau-três-pintas","SAm","BRA","Canoas I – rio Paranapanema","82","NA","NA",1,NA,"0.32600000000000001","0.379","4.5","NA",-22.93333333,-50.51666667,"2","Leporinus friderici","Leporinus friderici"
99,"R22",2012,"Freshwater","Anostomidae","Leporinus","obtusidens","Leporinus_obtusidens","Piapara","SAm","BRA","Canoas I; Parapanema River","138","2.8000000000000001E-2","Population",1,NA,"0.65","0.875","16.3","NA",-22.93333333,-50.51666667,"8","Leporinus obtusidens","Leporinus obtusidens"
100,"R22",2012,"Freshwater","Anostomidae","Leporinus","obtusidens","Leporinus_obtusidens","Piapara","SAm","BRA","Canoas II; Parapanema River","120","2.8000000000000001E-2","Population",1,NA,"0.65800000000000003","0.89200000000000002","14.1","NA",-22.93333333,-50.25,"8","Leporinus obtusidens","Leporinus obtusidens"
101,"R23",2015,"Freshwater","Anostomidae","Leporinus","obtusidens","Leporinus_obtusidens","Piapara","SAm","ARG","Parana River, Rosario Province","20","NA","NA",1,NA,"0.4","0.57799999999999996","5.7","NA",-32.90222222,-60.66666667,"20","Leporinus obtusidens","Leporinus obtusidens"
102,"R24",2015,"Brackish","Aplocheiddidae","Kryptolebias","marmoratus","Kryptolebias_marmoratus","Mangrove killifish","CAm","BLZ","Calabash Caye","30","0.245","Global",1,NA,"0.59099999999999997","0.28199999999999997","6.19","5.63",17.26666667,-87.8,"32","Kryptolebias marmoratus","Kryptolebias marmoratus"
103,"R24",2015,"Brackish","Aplocheiddidae","Kryptolebias","marmoratus","Kryptolebias_marmoratus","Mangrove killifish","CAm","BLZ","Long Caye BW","40","0.245","Global",1,NA,"0.60799999999999998","0.23599999999999999","5.78","5.17",17.21780556,-87.59044444,"32","Kryptolebias marmoratus","Kryptolebias marmoratus"
104,"R24",2015,"Brackish","Aplocheiddidae","Kryptolebias","marmoratus","Kryptolebias_marmoratus","Mangrove killifish","CAm","BLZ","Long Caye CROB","50","0.245","Global",1,NA,"0.59","0.23899999999999999","5.97","5.09",17.2175,-87.59361111,"32","Kryptolebias marmoratus","Kryptolebias marmoratus"
105,"R24",2015,"Brackish","Aplocheiddidae","Kryptolebias","marmoratus","Kryptolebias_marmoratus","Mangrove killifish","CAm","BLZ","Sandbore Caye","44","0.245","Global",1,NA,"0.42599999999999999","0.19500000000000001","3.16","2.76",17.46380556,-87.48777778,"32","Kryptolebias marmoratus","Kryptolebias marmoratus"
106,"R24",2015,"Brackish","Aplocheiddidae","Kryptolebias","marmoratus","Kryptolebias_marmoratus","Mangrove killifish","CAm","BLZ","Twin Cays","59","0.245","Global",1,NA,"0.68799999999999994","0.52","9.2799999999999994","7.24",16.81666667,-88.1,"32","Kryptolebias marmoratus","Kryptolebias marmoratus"
107,"R24",2015,"Brackish","Aplocheiddidae","Kryptolebias","marmoratus","Kryptolebias_marmoratus","Mangrove killifish","CAm","HND","Utila Island","20","0.307","Population",1,NA,"0.497","5.0000000000000001E-3","3.97","3.97",16.1,-86.93333333,"32","Kryptolebias marmoratus","Kryptolebias marmoratus"
108,"R25",2014,"Freshwater","Aplocheilidae","Austrolebias","reicherti","Austrolebias_reicherti","Austrolebias reicherti","SAm","URY","Banados del Este area (Treinta y Tres Department)","4","NA","NA",1,NA,"NA","0.55400000000000005","2.75","NA",-33.178503,-54.288142,"8","Austrolebias reicherti","Austrolebias reicherti"
109,"R25",2014,"Freshwater","Aplocheilidae","Austrolebias","charrua","Austrolebias_charrua","Austrolebias charrua","SAm","URY","La Coronilla (Rocha Department)","20","NA","NA",1,NA,"NA","0.76800000000000002","9.375","NA",-33.897602,-53.527446,"8","Austrolebias charrua","Austrolebias charrua"
110,"R26",2013,"Freshwater","Arapaimidae","Arapaima","gigas","Arapaima_gigas","Pirarucu","SAm","BRA","Jaraua within SDR Mamiraua","314","0.13400000000000001","Population",1,NA,"0.53","0.55500000000000005","6.4290000000000003","5.5529999999999999",-2.890325,-64.981567,"7","Arapaima gigas","Arapaima gigas"
111,"R26",2013,"Freshwater","Arapaimidae","Arapaima","gigas","Arapaima_gigas","Pirarucu","SAm","BRA","Maraa within SDR Mamiraua","149","0.13370000000000001","Population",1,NA,"0.504","0.45700000000000002","4.75","4.4560000000000004",-1.978349,-65.5187,"7","Arapaima gigas","Arapaima gigas"
112,"R26",2013,"Freshwater","Arapaimidae","Arapaima","gigas","Arapaima_gigas","Pirarucu","SAm","BRA","Santarem","60","0.1173","Population",1,NA,"0.48299999999999998","0.502","3.5","3.7109999999999999",-2.157943,-54.718689,"7","Arapaima gigas","Arapaima gigas"
113,"R26",2013,"Freshwater","Arapaimidae","Arapaima","gigas","Arapaima_gigas","Pirarucu","SAm","BRA","Tucurui","38","0.1583","Population",1,NA,"0.622","0.6","3","3.4209999999999998",-3.734576,-49.661497,"7","Arapaima gigas","Arapaima gigas"
114,"R27",2014,"Freshwater","Arapaimidae","Arapaima","gigas","Arapaima_gigas","Pirarucu","SAm","BRA","SDR Fonte Boa, Fonte Boa","18","NA","NA",1,NA,"0.55900000000000005","0.501","3.9470000000000001","3.8149999999999999",-2.490487,-66.063093,"19","Arapaima gigas","Arapaima gigas"
115,"R27",2014,"Freshwater","Arapaimidae","Arapaima","gigas","Arapaima_gigas","Pirarucu","SAm","BRA","SDR Mamiraua , Tefe","28","0.13500000000000001","Population",1,NA,"0.59099999999999997","0.55900000000000005","4.6319999999999997","4.258",-2.219962,-65.727344,"19","Arapaima gigas","Arapaima gigas"
116,"R28",2008,"Freshwater","Arapaimidae","Arapaima","gigas","Arapaima_gigas","Pirarucu","SAm","BRA","Sauacu Lake, Para State","32","NA","NA",1,NA,"0.69499999999999995","0.72399999999999998","8","NA",-2.155245,-56.071127,"8","Arapaima gigas","Arapaima gigas"
117,"R29",2009,"Freshwater","Arapaimidae","Arapaima","gigas","Arapaima_gigas","Pirarucu","SAm","BRA","Borba (BO)","30","0.20280000000000001","Global",1,NA,"0.53","0.56299999999999994","4.45","NA",-4.378928,-59.595523,"11","Arapaima gigas","Arapaima gigas"
118,"R29",2009,"Freshwater","Arapaimidae","Arapaima","gigas","Arapaima_gigas","Pirarucu","SAm","BRA","Carauari (CA)","18","0.20280000000000001","Global",1,NA,"0.58299999999999996","0.59","4.09","NA",-4.882523,-66.88717,"11","Arapaima gigas","Arapaima gigas"
119,"R29",2009,"Freshwater","Arapaimidae","Arapaima","gigas","Arapaima_gigas","Pirarucu","SAm","BRA","Careiro da Varzea (CV)","21","0.20280000000000001","Global",1,NA,"0.54800000000000004","0.56699999999999995","4.9000000000000004","NA",-3.205375,-59.822432,"11","Arapaima gigas","Arapaima gigas"
120,"R29",2009,"Freshwater","Arapaimidae","Arapaima","gigas","Arapaima_gigas","Pirarucu","SAm","BRA","Coari (CO)","9","0.20280000000000001","Global",1,NA,"0.60599999999999998","0.60199999999999998","3.54","NA",-4.07292,-63.126963,"11","Arapaima gigas","Arapaima gigas"
121,"R29",2009,"Freshwater","Arapaimidae","Arapaima","gigas","Arapaima_gigas","Pirarucu","SAm","BRA","Eirunepe (EI)","13","0.20280000000000001","Global",1,NA,"0.48199999999999998","0.54400000000000004","4.17","NA",-6.671176,-69.864964,"11","Arapaima gigas","Arapaima gigas"
122,"R29",2009,"Freshwater","Arapaimidae","Arapaima","gigas","Arapaima_gigas","Pirarucu","SAm","BRA","Ilha do Bananal (IB)","35","0.20280000000000001","Global",1,NA,"0.316","0.29599999999999999","2.35","NA",-10.919344,-50.17798,"11","Arapaima gigas","Arapaima gigas"
123,"R29",2009,"Freshwater","Arapaimidae","Arapaima","gigas","Arapaima_gigas","Pirarucu","SAm","PER","Iquitos (IQ)","16","0.20280000000000001","Global",1,NA,"0.44900000000000001","0.56100000000000005","4.45","NA",-3.708608,-73.235532,"11","Arapaima gigas","Arapaima gigas"
124,"R29",2009,"Freshwater","Arapaimidae","Arapaima","gigas","Arapaima_gigas","Pirarucu","SAm","BRA","Jacareacanga (JA)","15","0.20280000000000001","Global",1,NA,"0.63200000000000001","0.55600000000000005","3.81","NA",-6.132113,-57.687815,"11","Arapaima gigas","Arapaima gigas"
125,"R29",2009,"Freshwater","Arapaimidae","Arapaima","gigas","Arapaima_gigas","Pirarucu","SAm","BRA","Labrea (LA)","15","0.20280000000000001","Global",1,NA,"0.42299999999999999","0.40500000000000003","3.81","NA",-7.235344,-64.785635,"11","Arapaima gigas","Arapaima gigas"
126,"R29",2009,"Freshwater","Arapaimidae","Arapaima","gigas","Arapaima_gigas","Pirarucu","SAm","COL","Leticia (LE)","22","0.20280000000000001","Global",1,NA,"0.503","0.54600000000000004","5.26","NA",-4.234067,-69.947781,"11","Arapaima gigas","Arapaima gigas"
127,"R29",2009,"Freshwater","Arapaimidae","Arapaima","gigas","Arapaima_gigas","Pirarucu","SAm","BRA","Macapa (MP)","30","0.20280000000000001","Global",1,NA,"0.43099999999999999","0.40699999999999997","2.81","NA",0.047467,-51.02523,"11","Arapaima gigas","Arapaima gigas"
128,"R29",2009,"Freshwater","Arapaimidae","Arapaima","gigas","Arapaima_gigas","Pirarucu","SAm","BRA","Manacapuru (MN)","30","0.20280000000000001","Global",1,NA,"0.55400000000000005","0.62","6.27","NA",-3.323302,-60.607668,"11","Arapaima gigas","Arapaima gigas"
129,"R29",2009,"Freshwater","Arapaimidae","Arapaima","gigas","Arapaima_gigas","Pirarucu","SAm","BRA","Manuel Urbano (MU)","18","0.20280000000000001","Global",1,NA,"0.36199999999999999","0.435","2.4500000000000002","NA",-8.835356,-69.253547,"11","Arapaima gigas","Arapaima gigas"
130,"R29",2009,"Freshwater","Arapaimidae","Arapaima","gigas","Arapaima_gigas","Pirarucu","SAm","BRA","Maraba (MR)","37","0.20280000000000001","Global",1,NA,"0.48399999999999999","0.55800000000000005","5.09","NA",-5.315651,-49.089666,"11","Arapaima gigas","Arapaima gigas"
131,"R29",2009,"Freshwater","Arapaimidae","Arapaima","gigas","Arapaima_gigas","Pirarucu","SAm","BRA","Mexiana (MX)","17","0.20280000000000001","Global",1,NA,"0.438","0.501","3.18","NA",-0.036038,-49.602447,"11","Arapaima gigas","Arapaima gigas"
132,"R29",2009,"Freshwater","Arapaimidae","Arapaima","gigas","Arapaima_gigas","Pirarucu","SAm","BRA","Nhamunda (NH)","7","0.20280000000000001","Global",1,NA,"0.60599999999999998","0.60599999999999998","3.81","NA",-2.187956,-56.757303,"11","Arapaima gigas","Arapaima gigas"
133,"R29",2009,"Freshwater","Arapaimidae","Arapaima","gigas","Arapaima_gigas","Pirarucu","SAm","BRA","RDS Piagacu (PI)","20","0.20280000000000001","Global",1,NA,"0.58599999999999997","0.56899999999999995","4.54","NA",-5.583333,-63.583333,"11","Arapaima gigas","Arapaima gigas"
134,"R29",2009,"Freshwater","Arapaimidae","Arapaima","gigas","Arapaima_gigas","Pirarucu","SAm","BRA","Tapaua (TA)","20","0.20280000000000001","Global",1,NA,"0.58799999999999997","0.622","4.9000000000000004","NA",-5.624768,-63.206509,"11","Arapaima gigas","Arapaima gigas"
135,"R30",2011,"Freshwater","Atherinopsidae","Basilichthys","microlepidotus","Basilichthys_microlepidotus","Silverside","SAm","CHL","Choapa River","30","NA","NA",1,NA,"0.29899999999999999","0.35799999999999998","2.75","NA",-31.603452,-71.521731,"8","Basilichthys microlepidotus","Basilichthys microlepidotus"
136,"R30",2011,"Freshwater","Atherinopsidae","Basilichthys","semotilus","Basilichthys_semotilus","Silverside","SAm","PER","Lima","3","NA","NA",1,NA,"NA","NA","2.6669999999999998","NA",-11.952785,-76.884226,"8","Basilichthys semotilus","Basilichthys semotilus"
137,"R30",2011,"Freshwater","Atherinopsidae","Basilichthys","microlepidotus","Basilichthys_microlepidotus","Silverside","SAm","CHL","Limari River","29","NA","NA",1,NA,"0.27200000000000002","0.28799999999999998","2.5","NA",-30.624288,-71.239974,"8","Basilichthys microlepidotus","Basilichthys microlepidotus"
138,"R30",2011,"Freshwater","Atherinopsidae","Basilichthys","australis","Basilichthys_australis","Silverside","SAm","CHL","Maule River","10","NA","NA",1,NA,"NA","NA","1.75","NA",-35.553109,-71.693421,"8","Basilichthys australis","Basilichthys australis"
139,"R31",2014,"Freshwater","Atherinopsidae","Basilichthys","microlepidotus","Basilichthys_microlepidotus","Silverside","SAm","CHL","Isla de Maipo+Penaflor","48","0.109","Population",2,"Middle","0.378","0.48899999999999999","3.5","NA",-33.728145,-70.918845,"8","Basilichthys microlepidotus","Basilichthys microlepidotus"
140,"R31",2014,"Freshwater","Atherinopsidae","Basilichthys","microlepidotus","Basilichthys_microlepidotus","Silverside","SAm","CHL","Maipo+San Francisco de Mostazal","39","8.4500000000000006E-2","Population",2,"One Pop","0.33500000000000002","0.38800000000000001","3.625","NA",-33.963859,-70.718061,"8","Basilichthys microlepidotus","Basilichthys microlepidotus"
141,"R31",2014,"Freshwater","Atherinopsidae","Basilichthys","microlepidotus","Basilichthys_microlepidotus","Silverside","SAm","CHL","Melipilla","22","8.6999999999999994E-2","Population",1,NA,"0.41199999999999998","0.4","3.375","NA",-33.712864,-71.211813,"8","Basilichthys microlepidotus","Basilichthys microlepidotus"
142,"R31",2014,"Freshwater","Atherinopsidae","Basilichthys","microlepidotus","Basilichthys_microlepidotus","Silverside","SAm","CHL","Pelvin","23","6.3E-2","Population",1,NA,"0.30299999999999999","0.315","2.625","NA",-33.708973,-71.367641,"8","Basilichthys microlepidotus","Basilichthys microlepidotus"
143,"R31",2014,"Freshwater","Atherinopsidae","Basilichthys","microlepidotus","Basilichthys_microlepidotus","Silverside","SAm","CHL","Puangue","24","6.2E-2","Population",1,NA,"0.39500000000000002","0.39500000000000002","3.5","NA",-33.661384,-71.336956,"8","Basilichthys microlepidotus","Basilichthys microlepidotus"
144,"R32",2001,"Freshwater","Atherinopsidae","Odontesthes","argentinensis","Odontesthes_argentinensis","Silversides","SAm","BRA","Custodia Lagoon estuary","20","1.4999999999999999E-2","Population",1,NA,"0.86","0.83","10.8","NA",-29.713607,-50.084325,"9","Odontesthes argentinensis","Odontesthes argentinensis"
145,"R32",2001,"Freshwater","Atherinopsidae","Odontesthes","argentinensis","Odontesthes_argentinensis","Silversides","SAm","BRA","Patos Lagoon estuary + Rocha Lagoon","78","8.0000000000000002E-3","Population",2,"One Pop","0.81","0.81","13.05","NA",-30.024402,-51.321241,"9","Odontesthes argentinensis","Odontesthes argentinensis"
146,"R30",2011,"Freshwater","Atherinopsidae","Odontesthes","brevianalis","Odontesthes_brevianalis","Silverside","SAm","CHL","Conchali Lagoon","3","NA","NA",1,NA,"NA","NA","2.75","NA",-31.879583,-71.496493,"8","Odontesthes brevianalis","Odontesthes brevianalis"
147,"R30",2011,"Freshwater","Atherinopsidae","Odontesthes","regia","Odontesthes_regia","Silverside","SAm","CHL","Iquique & Puerto Montt","2","NA","NA",2,"One Pop","NA","NA","2.1429999999999998","NA",-41.508689,-72.934112,"7","Odontesthes regia","Odontesthes regia"
148,"R30",2011,"Freshwater","Atherinopsidae","Odontesthes","mauleanum","Odontesthes_mauleanum","Silverside","SAm","CHL","Valdivia estuary","7","NA","NA",1,NA,"NA","NA","3.5","NA",-39.880396,-73.40452,"6","Odontesthes mauleanum","Odontesthes mauleanum"
149,"R33",2011,"Freshwater","Atherinopsidae","Odontesthes","bonariensis","Odontesthes_bonariensis","Silverside","SAm","ARG","Chascomus lake","40","0.1303","Population",1,NA,"0.64500000000000002","0.76300000000000001","7","NA",-35.58333333,-58.03333333,"6","Odontesthes bonariensis","Odontesthes bonariensis"
150,"R33",2011,"Freshwater","Atherinopsidae","Odontesthes","bonariensis","Odontesthes_bonariensis","Silverside","SAm","BRA","Chasqueiro dam","40","0.1303","Population",1,NA,"0.53800000000000003","0.73699999999999999","6","NA",-32.16666667,-53,"5","Odontesthes bonariensis","Odontesthes bonariensis"
151,"R34",2014,"Freshwater","Catostomidae","Catostomus","ardens","Catostomus_ardens","Utah sucker","NAm","USA","Jackson Lake","55","5.8999999999999999E-3","Population",1,NA,"NA","0.91800000000000004","NA","14.866",43.898371,-110.690452,"5","Catostomus ardens","Catostomus ardens"
152,"R34",2014,"Freshwater","Catostomidae","Catostomus","ardens","Catostomus_ardens","Utah sucker","NAm","USA","Utah Lake","78","1.9900000000000001E-2","Population",1,NA,"NA","0.90200000000000002","NA","NA",40.213898,-111.827661,"5","Catostomus ardens","Catostomus ardens"
153,"R35",2017,"Freshwater","Catostomidae","Catostomus","warnerensis","Catostomus_warnerensis","Warner Sucker","NAm","USA","Deep Creek","26","9.8799999999999999E-2","Population",1,NA,"0.81100000000000005","0.77500000000000002","8.25","7.7",43.05489751,-123.7102144,"16","Catostomus warnerensis","Catostomus warnerensis"
154,"R35",2017,"Freshwater","Catostomidae","Catostomus","warnerensis","Catostomus_warnerensis","Warner Sucker","NAm","USA","Honey Creek","44","0.14149999999999999","Population",1,NA,"0.65300000000000002","0.66900000000000004","6.56","5.78",41.9847459,-89.3032782,"16","Catostomus warnerensis","Catostomus warnerensis"
